alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00002501,TR00191593,96,Location Mismatch,Closed,2025-08-29 00:02:00,Nakul Sarma,EMP00000089,2025-09-07,2026-07-25 05:53:14.430559,,Fraud Detection System
ALR00002502,TR00169825,81,Card Not Present,Closed,2023-09-01 06:04:54,Aadhya Andra,EMP00000312,2023-09-30,2026-07-25 05:53:14.431562,,Fraud Detection System
ALR00002503,TR00122874,15,Blacklisted Merchant,Resolved,2016-10-12 07:31:49,Lajita Seshadri,EMP00000235,2016-10-18,2026-07-25 05:53:14.432553,,Fraud Detection System
ALR00002504,TR00145062,91,Blacklisted Merchant,Resolved,2023-10-17 03:11:32,Zayan Behl,EMP00000096,2023-10-29,2026-07-25 05:53:14.433452,,Fraud Detection System
ALR00002505,TR00067097,46,Unusual Spending Pattern,Resolved,2024-07-01 16:54:48,Frederick Khurana,EMP00000208,2024-07-03,2026-07-25 05:53:14.434545,,Fraud Detection System
ALR00002506,TR00104050,40,Velocity Check Failed,Resolved,2023-05-14 16:19:18,Zayyan Bumb,EMP00000179,2023-06-06,2026-07-25 05:53:14.435540,,Fraud Detection System
ALR00002507,TR00113592,12,Card Not Present,False Positive,2023-07-21 00:53:59,Ekansh Keer,EMP00000077,2023-08-08,2026-07-25 05:53:14.436561,,Fraud Detection System
ALR00002508,TR00159197,60,Unusual Spending Pattern,False Positive,2017-03-21 22:54:42,Divya Kala,EMP00000018,2017-04-16,2026-07-25 05:53:14.438536,,Fraud Detection System
ALR00002509,TR00220950,74,Unusual Spending Pattern,Resolved,2022-08-11 00:48:26,Rudra Sandal,EMP00000245,2022-08-15,2026-07-25 05:53:14.439564,,Fraud Detection System
ALR00002510,TR00023385,43,Multiple Failed Attempts,Resolved,2025-06-16 21:37:49,Zaid Dara,EMP00000149,2025-07-11,2026-07-25 05:53:14.441448,,Fraud Detection System
ALR00002511,TR00129549,34,Location Mismatch,Closed,2020-07-09 19:31:01,Ojas Ray,EMP00000066,2020-07-15,2026-07-25 05:53:14.443546,,Fraud Detection System
ALR00002512,TR00069646,25,Location Mismatch,Under Investigation,2026-03-09 06:09:41,Balendra Pingle,EMP00000102,,2026-07-25 05:53:14.444448,,Fraud Detection System
ALR00002513,TR00234397,78,High Transaction Amount,Resolved,2016-02-17 07:38:59,Chaaya Saran,EMP00000030,2016-03-01,2026-07-25 05:53:14.445555,,Fraud Detection System
ALR00002514,TR00092426,98,Multiple Failed Attempts,False Positive,2024-02-07 03:00:18,Rudra Sandal,EMP00000245,2024-02-11,2026-07-25 05:53:14.446545,,Fraud Detection System
ALR00002515,TR00237732,76,Multiple Failed Attempts,Closed,2024-12-24 10:48:05,Anirudh Zacharia,EMP00000180,2024-12-31,2026-07-25 05:53:14.447548,,Fraud Detection System
ALR00002516,TR00082137,43,High Transaction Amount,Resolved,2023-06-08 02:53:47,Diya Rattan,EMP00000016,2023-06-21,2026-07-25 05:53:14.449487,,Fraud Detection System
ALR00002517,TR00000602,5,Card Not Present,Under Investigation,2019-10-01 02:32:41,Zayan Behl,EMP00000096,,2026-07-25 05:53:14.450540,,Fraud Detection System
ALR00002518,TR00194838,39,Location Mismatch,Resolved,2023-08-24 22:51:16,Ishwar Kamdar,EMP00000185,2023-09-14,2026-07-25 05:53:14.452540,,Fraud Detection System
ALR00002519,TR00184230,64,High Transaction Amount,Resolved,2024-11-01 15:18:00,Banjeet Balasubramanian,EMP00000182,2024-11-25,2026-07-25 05:53:14.454488,,Fraud Detection System
ALR00002520,TR00183804,76,Card Not Present,Resolved,2021-01-13 19:47:42,Veer Bir,EMP00000050,2021-01-20,2026-07-25 05:53:14.455450,,Fraud Detection System
ALR00002521,TR00115112,0,Multiple Failed Attempts,Under Investigation,2020-07-17 10:12:59,Nicholas Goel,EMP00000108,,2026-07-25 05:53:14.456452,,Fraud Detection System
ALR00002522,TR00166678,81,Velocity Check Failed,Under Investigation,2025-02-21 17:29:32,Jack Rajan,EMP00000123,,2026-07-25 05:53:14.457455,,Fraud Detection System
ALR00002523,TR00089694,24,Multiple Failed Attempts,Under Investigation,2025-05-10 04:02:29,Diya Rattan,EMP00000016,,2026-07-25 05:53:14.458453,,Fraud Detection System
ALR00002524,TR00016329,11,Unusual Spending Pattern,Closed,2020-09-09 01:37:50,Jagdish Koshy,EMP00000078,2020-09-30,2026-07-25 05:53:14.459483,,Fraud Detection System
ALR00002525,TR00134307,40,Card Not Present,Under Investigation,2021-11-14 04:57:39,Rudra Sandal,EMP00000245,,2026-07-25 05:53:14.461466,,Fraud Detection System
ALR00002526,TR00054325,33,Location Mismatch,Resolved,2025-05-23 09:42:12,Yagnesh Shan,EMP00000279,2025-05-27,2026-07-25 05:53:14.462525,,Fraud Detection System
ALR00002527,TR00107959,50,High Transaction Amount,Resolved,2026-01-11 00:25:33,Nilima Nath,EMP00000260,2026-01-21,2026-07-25 05:53:14.463547,,Fraud Detection System
ALR00002528,TR00052824,57,High Transaction Amount,Open,2023-10-12 06:54:18,,,,2026-07-25 05:53:14.463547,,Fraud Detection System
ALR00002529,TR00067072,50,Location Mismatch,Resolved,2026-06-06 13:10:16,Rudra Sandal,EMP00000245,2026-06-27,2026-07-25 05:53:14.464542,,Fraud Detection System
ALR00002530,TR00208189,14,High Transaction Amount,Open,2014-02-06 21:41:04,,,,2026-07-25 05:53:14.465560,,Fraud Detection System
ALR00002531,TR00084612,24,Card Not Present,Resolved,2024-05-09 20:27:41,Nicholas Goel,EMP00000108,2024-05-25,2026-07-25 05:53:14.466550,,Fraud Detection System
ALR00002532,TR00145235,2,Blacklisted Merchant,Resolved,2024-06-16 10:50:54,Indira Misra,EMP00000166,2024-06-17,2026-07-25 05:53:14.467550,,Fraud Detection System
ALR00002533,TR00142160,69,Velocity Check Failed,Resolved,2022-08-30 01:05:22,Akshay Lalla,EMP00000335,2022-09-19,2026-07-25 05:53:14.468549,,Fraud Detection System
ALR00002534,TR00121832,39,Velocity Check Failed,Closed,2025-12-14 15:38:27,Kashvi Sarma,EMP00000045,2025-12-16,2026-07-25 05:53:14.469548,,Fraud Detection System
ALR00002535,TR00085923,31,Blacklisted Merchant,Resolved,2020-01-16 11:08:25,Sudiksha Aggarwal,EMP00000031,2020-02-04,2026-07-25 05:53:14.470535,,Fraud Detection System
ALR00002536,TR00171332,69,Multiple Failed Attempts,Under Investigation,2026-04-17 20:02:19,Ronith Patla,EMP00000126,,2026-07-25 05:53:14.471553,,Fraud Detection System
ALR00002537,TR00012346,9,Location Mismatch,Resolved,2007-12-10 22:45:48,Nimrat Dubey,EMP00000296,2008-01-03,2026-07-25 05:53:14.472550,,Fraud Detection System
ALR00002538,TR00024957,82,Location Mismatch,Resolved,2025-02-03 08:52:57,Veer Bir,EMP00000050,2025-02-21,2026-07-25 05:53:14.474447,,Fraud Detection System
ALR00002539,TR00197420,53,Card Not Present,False Positive,2026-05-24 04:03:48,Pallavi Kakar,EMP00000043,2026-06-04,2026-07-25 05:53:14.475447,,Fraud Detection System
ALR00002540,TR00115445,62,Blacklisted Merchant,Under Investigation,2019-04-11 02:38:56,Rudra Sandal,EMP00000245,,2026-07-25 05:53:14.476449,,Fraud Detection System
ALR00002541,TR00031115,22,Multiple Failed Attempts,False Positive,2026-07-21 01:17:16,Ekaja Zachariah,EMP00000158,2026-07-23,2026-07-25 05:53:14.477449,,Fraud Detection System
ALR00002542,TR00215306,84,Unusual Spending Pattern,Closed,2016-11-19 05:33:53,Ekansh Keer,EMP00000077,2016-11-22,2026-07-25 05:53:14.478555,,Fraud Detection System
ALR00002543,TR00110819,50,Location Mismatch,Resolved,2025-05-06 03:40:05,Rudra Sandal,EMP00000245,2025-05-24,2026-07-25 05:53:14.479550,,Fraud Detection System
ALR00002544,TR00000194,46,Multiple Failed Attempts,Resolved,2026-07-21 07:57:32,Yagnesh Shan,EMP00000279,2026-07-22,2026-07-25 05:53:14.480577,,Fraud Detection System
ALR00002545,TR00239673,67,Unusual Spending Pattern,Under Investigation,2018-08-29 02:04:56,Diya Rattan,EMP00000016,,2026-07-25 05:53:14.481563,,Fraud Detection System
ALR00002546,TR00050405,29,Blacklisted Merchant,Resolved,2020-03-01 23:59:57,Yagnesh Shan,EMP00000279,2020-03-02,2026-07-25 05:53:14.482579,,Fraud Detection System
ALR00002547,TR00172955,60,Location Mismatch,False Positive,2024-01-17 01:57:35,Nakul Bhandari,EMP00000075,2024-02-01,2026-07-25 05:53:14.484556,,Fraud Detection System
ALR00002548,TR00032853,57,Unusual Spending Pattern,Under Investigation,2025-01-20 17:42:27,Vaishnavi Bora,EMP00000143,,2026-07-25 05:53:14.485567,,Fraud Detection System
ALR00002549,TR00163224,94,Card Not Present,Resolved,2024-02-07 02:46:40,Jagdish Koshy,EMP00000078,2024-02-11,2026-07-25 05:53:14.486547,,Fraud Detection System
ALR00002550,TR00039812,21,Blacklisted Merchant,Resolved,2020-08-03 23:00:58,Balveer Bumb,EMP00000079,2020-08-19,2026-07-25 05:53:14.487544,,Fraud Detection System
ALR00002551,TR00233513,33,Velocity Check Failed,False Positive,2013-03-16 12:46:54,Jeremiah Dave,EMP00000041,2013-03-23,2026-07-25 05:53:14.488451,,Fraud Detection System
ALR00002552,TR00068464,13,Velocity Check Failed,Under Investigation,2024-11-16 05:23:55,Devansh Sachdeva,EMP00000161,,2026-07-25 05:53:14.489552,,Fraud Detection System
ALR00002553,TR00164291,36,Card Not Present,Resolved,2014-04-30 22:59:25,Aadhya Andra,EMP00000312,2014-05-06,2026-07-25 05:53:14.490457,,Fraud Detection System
ALR00002554,TR00062490,65,Multiple Failed Attempts,Under Investigation,2022-06-24 19:46:19,Yuvraj Handa,EMP00000060,,2026-07-25 05:53:14.491455,,Fraud Detection System
ALR00002555,TR00093170,67,Unusual Spending Pattern,Under Investigation,2021-08-09 08:49:08,Kiaan Shetty,EMP00000150,,2026-07-25 05:53:14.493459,,Fraud Detection System
ALR00002556,TR00226477,59,Card Not Present,Open,2014-08-08 23:10:26,,,,2026-07-25 05:53:14.493459,,Fraud Detection System
ALR00002557,TR00041532,41,Unusual Spending Pattern,Resolved,2023-12-30 19:32:11,Adweta Edwin,EMP00000099,2023-12-31,2026-07-25 05:53:14.494463,,Fraud Detection System
ALR00002558,TR00099378,0,Card Not Present,Open,2023-09-06 19:07:24,,,,2026-07-25 05:53:14.495497,,Fraud Detection System
ALR00002559,TR00076552,80,Location Mismatch,False Positive,2025-03-01 18:59:02,Hritik Kaur,EMP00000338,2025-03-14,2026-07-25 05:53:14.496468,,Fraud Detection System
ALR00002560,TR00175657,79,Card Not Present,Under Investigation,2023-10-23 20:31:33,Zayan Behl,EMP00000096,,2026-07-25 05:53:14.497455,,Fraud Detection System
ALR00002561,TR00058402,88,Card Not Present,Open,2013-10-20 20:34:56,,,,2026-07-25 05:53:14.498450,,Fraud Detection System
ALR00002562,TR00164504,49,Location Mismatch,Resolved,2020-06-27 20:51:46,Banjeet Balasubramanian,EMP00000182,2020-07-19,2026-07-25 05:53:14.499451,,Fraud Detection System
ALR00002563,TR00176718,9,Multiple Failed Attempts,Open,2015-07-04 10:37:50,,,,2026-07-25 05:53:14.499451,,Fraud Detection System
ALR00002564,TR00000309,83,Multiple Failed Attempts,Resolved,2022-09-16 23:38:19,Jack Rajan,EMP00000123,2022-09-22,2026-07-25 05:53:14.500811,,Fraud Detection System
ALR00002565,TR00119752,48,Unusual Spending Pattern,Resolved,2024-12-22 07:01:06,Jeremiah Dave,EMP00000041,2025-01-13,2026-07-25 05:53:14.501858,,Fraud Detection System
ALR00002566,TR00033027,91,Multiple Failed Attempts,False Positive,2026-07-09 05:06:54,Gaurang Murty,EMP00000264,2026-07-19,2026-07-25 05:53:14.502858,,Fraud Detection System
ALR00002567,TR00056406,74,Velocity Check Failed,Closed,2023-06-12 01:35:58,Nakul Bhandari,EMP00000075,2023-07-11,2026-07-25 05:53:14.503858,,Fraud Detection System
ALR00002568,TR00170720,1,Blacklisted Merchant,Resolved,2010-12-07 23:52:37,Hritik Kaur,EMP00000338,2010-12-07,2026-07-25 05:53:14.505858,,Fraud Detection System
ALR00002569,TR00002495,28,Blacklisted Merchant,Resolved,2024-05-17 18:34:40,Ekaja Zachariah,EMP00000158,2024-05-20,2026-07-25 05:53:14.506865,,Fraud Detection System
ALR00002570,TR00174791,85,Unusual Spending Pattern,Resolved,2026-05-21 02:43:41,Veer Bir,EMP00000050,2026-05-21,2026-07-25 05:53:14.507867,,Fraud Detection System
ALR00002571,TR00205648,5,Location Mismatch,Resolved,2025-09-06 01:06:10,Lajita Seshadri,EMP00000235,2025-09-18,2026-07-25 05:53:14.508859,,Fraud Detection System
ALR00002572,TR00247046,61,Velocity Check Failed,Open,2022-04-19 21:38:57,,,,2026-07-25 05:53:14.509863,,Fraud Detection System
ALR00002573,TR00106085,95,Unusual Spending Pattern,Closed,2026-04-26 18:34:43,Diya Rattan,EMP00000016,2026-05-06,2026-07-25 05:53:14.510868,,Fraud Detection System
ALR00002574,TR00032934,5,Location Mismatch,Under Investigation,2010-04-17 08:54:32,Kiaan Shetty,EMP00000150,,2026-07-25 05:53:14.511874,,Fraud Detection System
ALR00002575,TR00018169,59,Blacklisted Merchant,Resolved,2019-04-23 09:13:08,Zayyan Bumb,EMP00000179,2019-04-30,2026-07-25 05:53:14.512868,,Fraud Detection System
ALR00002576,TR00096171,16,Multiple Failed Attempts,Resolved,2018-03-19 08:26:26,Yuvraj Handa,EMP00000060,2018-04-14,2026-07-25 05:53:14.513876,,Fraud Detection System
ALR00002577,TR00183756,70,Velocity Check Failed,Resolved,2020-07-08 13:58:22,Benjamin Morar,EMP00000104,2020-08-06,2026-07-25 05:53:14.514876,,Fraud Detection System
ALR00002578,TR00025709,15,Unusual Spending Pattern,Under Investigation,2019-07-11 19:07:34,Pallavi Kakar,EMP00000043,,2026-07-25 05:53:14.515870,,Fraud Detection System
ALR00002579,TR00078694,80,High Transaction Amount,Under Investigation,2016-01-24 14:38:41,Jagdish Koshy,EMP00000078,,2026-07-25 05:53:14.516877,,Fraud Detection System
ALR00002580,TR00221134,61,High Transaction Amount,Under Investigation,2015-04-23 08:41:43,Veer Bir,EMP00000050,,2026-07-25 05:53:14.517871,,Fraud Detection System
ALR00002581,TR00034059,39,High Transaction Amount,Under Investigation,2025-04-11 12:40:58,Sudiksha Aggarwal,EMP00000031,,2026-07-25 05:53:14.518871,,Fraud Detection System
ALR00002582,TR00194648,12,Velocity Check Failed,Resolved,2014-01-12 18:19:59,Aahana Pillay,EMP00000186,2014-02-06,2026-07-25 05:53:14.520860,,Fraud Detection System
ALR00002583,TR00189517,48,Unusual Spending Pattern,Resolved,2024-12-24 01:05:00,Zayyan Bumb,EMP00000179,2025-01-13,2026-07-25 05:53:14.522856,,Fraud Detection System
ALR00002584,TR00033152,97,Card Not Present,Resolved,2023-07-26 18:32:26,Kiaan Shetty,EMP00000150,2023-07-31,2026-07-25 05:53:14.523856,,Fraud Detection System
ALR00002585,TR00248216,22,Unusual Spending Pattern,Resolved,2024-07-12 21:39:23,Lajita Seshadri,EMP00000235,2024-07-25,2026-07-25 05:53:14.525856,,Fraud Detection System
ALR00002586,TR00035474,48,High Transaction Amount,Under Investigation,2023-03-26 18:04:04,Nimrat Dubey,EMP00000296,,2026-07-25 05:53:14.526855,,Fraud Detection System
ALR00002587,TR00133245,65,Unusual Spending Pattern,Closed,2022-12-26 14:29:00,Nimrat Dubey,EMP00000296,2023-01-06,2026-07-25 05:53:14.527950,,Fraud Detection System
ALR00002588,TR00002277,43,High Transaction Amount,Closed,2023-09-22 22:57:03,Balendra Pingle,EMP00000102,2023-10-06,2026-07-25 05:53:14.529859,,Fraud Detection System
ALR00002589,TR00163228,77,High Transaction Amount,False Positive,2021-05-25 08:29:38,Yuvraj Handa,EMP00000060,2021-05-30,2026-07-25 05:53:14.530855,,Fraud Detection System
ALR00002590,TR00110517,15,Card Not Present,Under Investigation,2026-04-24 20:10:49,Nilima Nath,EMP00000260,,2026-07-25 05:53:14.531972,,Fraud Detection System
ALR00002591,TR00181577,0,Unusual Spending Pattern,Open,2024-04-04 21:08:50,,,,2026-07-25 05:53:14.532966,,Fraud Detection System
ALR00002592,TR00157876,72,Multiple Failed Attempts,False Positive,2016-09-23 23:37:47,Aahana Pillay,EMP00000186,2016-09-25,2026-07-25 05:53:14.533857,,Fraud Detection System
ALR00002593,TR00037767,90,Card Not Present,Resolved,2025-01-01 05:56:06,Balendra Pingle,EMP00000102,2025-01-12,2026-07-25 05:53:14.534942,,Fraud Detection System
ALR00002594,TR00103328,7,High Transaction Amount,Under Investigation,2026-05-08 03:00:22,Prisha Andra,EMP00000100,,2026-07-25 05:53:14.535953,,Fraud Detection System
ALR00002595,TR00172394,99,High Transaction Amount,Resolved,2022-11-05 22:09:50,Balendra Pingle,EMP00000102,2022-11-25,2026-07-25 05:53:14.536867,,Fraud Detection System
ALR00002596,TR00215814,70,Velocity Check Failed,Under Investigation,2026-01-07 13:34:22,Onveer Walla,EMP00000012,,2026-07-25 05:53:14.537858,,Fraud Detection System
ALR00002597,TR00021894,5,Velocity Check Failed,False Positive,2026-04-13 13:56:06,Rudra Sandal,EMP00000245,2026-05-05,2026-07-25 05:53:14.538855,,Fraud Detection System
ALR00002598,TR00025224,12,Unusual Spending Pattern,Under Investigation,2011-09-04 00:14:51,Yuvraj Handa,EMP00000060,,2026-07-25 05:53:14.540857,,Fraud Detection System
ALR00002599,TR00189294,55,Location Mismatch,Closed,2026-06-30 15:27:19,Prisha Andra,EMP00000100,2026-07-03,2026-07-25 05:53:14.541865,,Fraud Detection System
ALR00002600,TR00148075,71,Velocity Check Failed,Resolved,2025-10-12 19:27:33,Pranav Lanka,EMP00000120,2025-10-17,2026-07-25 05:53:14.542857,,Fraud Detection System
ALR00002601,TR00096439,12,Location Mismatch,Under Investigation,2026-03-01 13:36:11,Jeremiah Dave,EMP00000041,,2026-07-25 05:53:14.543866,,Fraud Detection System
ALR00002602,TR00241032,46,Unusual Spending Pattern,Open,2014-03-24 07:03:15,,,,2026-07-25 05:53:14.544953,,Fraud Detection System
ALR00002603,TR00078982,11,Card Not Present,Open,2023-08-05 20:07:41,,,,2026-07-25 05:53:14.544953,,Fraud Detection System
ALR00002604,TR00034807,37,Location Mismatch,Under Investigation,2016-04-13 20:10:21,Aditya Shanker,EMP00000084,,2026-07-25 05:53:14.545902,,Fraud Detection System
ALR00002605,TR00069226,46,Velocity Check Failed,Resolved,2025-11-07 03:03:17,Pallavi Kakar,EMP00000043,2025-12-01,2026-07-25 05:53:14.546957,,Fraud Detection System
ALR00002606,TR00021206,56,High Transaction Amount,Under Investigation,2020-10-11 14:23:49,Chandresh Sood,EMP00000074,,2026-07-25 05:53:14.548855,,Fraud Detection System
ALR00002607,TR00139105,10,High Transaction Amount,Resolved,2024-02-29 11:07:42,Divya Kala,EMP00000018,2024-03-28,2026-07-25 05:53:14.549954,,Fraud Detection System
ALR00002608,TR00150778,3,Blacklisted Merchant,Open,2017-05-20 09:47:56,,,,2026-07-25 05:53:14.549954,,Fraud Detection System
ALR00002609,TR00152890,28,High Transaction Amount,False Positive,2024-10-02 01:58:56,Jagdish Koshy,EMP00000078,2024-10-28,2026-07-25 05:53:14.550953,,Fraud Detection System
ALR00002610,TR00196151,37,Card Not Present,Closed,2025-01-15 12:50:24,Prisha Andra,EMP00000100,2025-01-15,2026-07-25 05:53:14.552962,,Fraud Detection System
ALR00002611,TR00173478,59,Unusual Spending Pattern,Closed,2020-12-21 03:50:30,Pranav Lanka,EMP00000120,2021-01-15,2026-07-25 05:53:14.553960,,Fraud Detection System
ALR00002612,TR00212756,20,Velocity Check Failed,Closed,2023-11-22 21:25:43,Chandresh Sood,EMP00000074,2023-12-19,2026-07-25 05:53:14.554954,,Fraud Detection System
ALR00002613,TR00165347,55,Location Mismatch,Resolved,2025-07-06 07:26:42,Ronith Patla,EMP00000126,2025-07-17,2026-07-25 05:53:14.555956,,Fraud Detection System
ALR00002614,TR00075674,63,Multiple Failed Attempts,False Positive,2017-07-24 05:01:10,Chaaya Saran,EMP00000030,2017-07-30,2026-07-25 05:53:14.556954,,Fraud Detection System
ALR00002615,TR00130003,22,Velocity Check Failed,Under Investigation,2025-01-06 13:27:32,Benjamin Morar,EMP00000104,,2026-07-25 05:53:14.557955,,Fraud Detection System
ALR00002616,TR00128016,25,Velocity Check Failed,Resolved,2021-03-20 18:20:46,Aahana Pillay,EMP00000186,2021-04-03,2026-07-25 05:53:14.558856,,Fraud Detection System
ALR00002617,TR00188131,44,Unusual Spending Pattern,False Positive,2025-09-10 23:19:34,Banjeet Balasubramanian,EMP00000182,2025-09-30,2026-07-25 05:53:14.559980,,Fraud Detection System
ALR00002618,TR00074208,97,Multiple Failed Attempts,False Positive,2019-08-14 19:28:01,Ekansh Keer,EMP00000077,2019-08-14,2026-07-25 05:53:14.561858,,Fraud Detection System
ALR00002619,TR00014094,90,Multiple Failed Attempts,False Positive,2013-06-20 10:23:28,Ronith Patla,EMP00000126,2013-07-19,2026-07-25 05:53:14.562856,,Fraud Detection System
ALR00002620,TR00224999,66,Unusual Spending Pattern,Resolved,2020-06-08 14:26:26,Kashvi Sarma,EMP00000045,2020-06-25,2026-07-25 05:53:14.563858,,Fraud Detection System
ALR00002621,TR00238847,45,Multiple Failed Attempts,Closed,2014-11-20 09:57:12,Aditya Shanker,EMP00000084,2014-12-01,2026-07-25 05:53:14.564855,,Fraud Detection System
ALR00002622,TR00124255,48,Location Mismatch,Open,2022-10-18 04:52:02,,,,2026-07-25 05:53:14.564855,,Fraud Detection System
ALR00002623,TR00028308,19,Card Not Present,Under Investigation,2026-05-11 19:19:26,Zaid Dara,EMP00000149,,2026-07-25 05:53:14.565858,,Fraud Detection System
ALR00002624,TR00125429,12,Velocity Check Failed,Closed,2022-03-14 13:42:47,Vaishnavi Bora,EMP00000143,2022-04-10,2026-07-25 05:53:14.568302,,Fraud Detection System
ALR00002625,TR00149258,67,Multiple Failed Attempts,Resolved,2025-07-11 20:53:45,Banjeet Balasubramanian,EMP00000182,2025-07-31,2026-07-25 05:53:14.569328,,Fraud Detection System
ALR00002626,TR00132644,6,High Transaction Amount,Resolved,2021-03-18 19:03:24,Jagdish Koshy,EMP00000078,2021-03-27,2026-07-25 05:53:14.570325,,Fraud Detection System
ALR00002627,TR00244779,49,Multiple Failed Attempts,Closed,2025-04-07 09:46:20,Ishwar Kamdar,EMP00000185,2025-04-11,2026-07-25 05:53:14.571329,,Fraud Detection System
ALR00002628,TR00246762,83,Velocity Check Failed,Under Investigation,2019-02-26 17:55:00,Hritik Kaur,EMP00000338,,2026-07-25 05:53:14.572326,,Fraud Detection System
ALR00002629,TR00233802,50,Unusual Spending Pattern,Open,2025-07-24 17:08:14,,,,2026-07-25 05:53:14.573332,,Fraud Detection System
ALR00002630,TR00032880,43,Blacklisted Merchant,Under Investigation,2022-07-19 19:30:16,Chaaya Saran,EMP00000030,,2026-07-25 05:53:14.574319,,Fraud Detection System
ALR00002631,TR00216054,23,Card Not Present,Open,2021-09-08 15:19:04,,,,2026-07-25 05:53:14.574319,,Fraud Detection System
ALR00002632,TR00142706,30,High Transaction Amount,Resolved,2025-08-24 20:14:32,Chandresh Sood,EMP00000074,2025-09-18,2026-07-25 05:53:14.575324,,Fraud Detection System
ALR00002633,TR00091459,46,Location Mismatch,Open,2018-01-17 17:21:47,,,,2026-07-25 05:53:14.576318,,Fraud Detection System
ALR00002634,TR00171439,80,Unusual Spending Pattern,Resolved,2025-11-08 01:33:39,Vaishnavi Bora,EMP00000143,2025-11-25,2026-07-25 05:53:14.577316,,Fraud Detection System
ALR00002635,TR00191947,87,Location Mismatch,Closed,2024-09-27 14:42:57,Yagnesh Shan,EMP00000279,2024-09-30,2026-07-25 05:53:14.578324,,Fraud Detection System
ALR00002636,TR00238816,68,Multiple Failed Attempts,Resolved,2024-05-13 23:35:26,Nicholas Goel,EMP00000108,2024-06-07,2026-07-25 05:53:14.579413,,Fraud Detection System
ALR00002637,TR00193779,69,Multiple Failed Attempts,Closed,2018-11-30 09:27:06,Yuvraj Handa,EMP00000060,2018-12-26,2026-07-25 05:53:14.580409,,Fraud Detection System
ALR00002638,TR00004233,15,Velocity Check Failed,Resolved,2023-01-20 21:26:04,Jack Rajan,EMP00000123,2023-02-13,2026-07-25 05:53:14.581428,,Fraud Detection System
ALR00002639,TR00017372,32,High Transaction Amount,Resolved,2025-02-19 21:12:44,Ronith Patla,EMP00000126,2025-03-15,2026-07-25 05:53:14.583418,,Fraud Detection System
ALR00002640,TR00065392,42,Blacklisted Merchant,Resolved,2026-04-22 03:13:44,Nicholas Goel,EMP00000108,2026-05-18,2026-07-25 05:53:14.584401,,Fraud Detection System
ALR00002641,TR00010148,100,Unusual Spending Pattern,Resolved,2021-04-02 07:12:26,Oni Dubey,EMP00000346,2021-04-02,2026-07-25 05:53:14.585373,,Fraud Detection System
ALR00002642,TR00015650,12,Card Not Present,Under Investigation,2025-02-17 15:42:27,Anirudh Zacharia,EMP00000180,,2026-07-25 05:53:14.586312,,Fraud Detection System
ALR00002643,TR00198766,3,Velocity Check Failed,False Positive,2008-12-09 03:18:40,Meghana Maharaj,EMP00000320,2008-12-27,2026-07-25 05:53:14.587419,,Fraud Detection System
ALR00002644,TR00127319,22,Card Not Present,Under Investigation,2025-02-18 08:10:56,Devansh Sachdeva,EMP00000161,,2026-07-25 05:53:14.588408,,Fraud Detection System
ALR00002645,TR00157964,17,Location Mismatch,Resolved,2018-09-23 11:12:47,Balendra Pingle,EMP00000102,2018-10-15,2026-07-25 05:53:14.589402,,Fraud Detection System
ALR00002646,TR00125834,57,Multiple Failed Attempts,Resolved,2018-02-03 08:12:15,Balveer Parmar,EMP00000105,2018-02-05,2026-07-25 05:53:14.590411,,Fraud Detection System
ALR00002647,TR00104394,38,Blacklisted Merchant,False Positive,2025-12-14 21:16:41,Nimrat Dubey,EMP00000296,2026-01-01,2026-07-25 05:53:14.591416,,Fraud Detection System
ALR00002648,TR00176253,12,Blacklisted Merchant,Open,2025-01-17 09:43:38,,,,2026-07-25 05:53:14.592313,,Fraud Detection System
ALR00002649,TR00020771,24,Velocity Check Failed,False Positive,2019-12-25 21:45:10,Oni Dubey,EMP00000346,2020-01-12,2026-07-25 05:53:14.593420,,Fraud Detection System
ALR00002650,TR00134905,16,Multiple Failed Attempts,Resolved,2020-05-25 05:46:55,Divya Kala,EMP00000018,2020-06-06,2026-07-25 05:53:14.594316,,Fraud Detection System
ALR00002651,TR00154994,26,High Transaction Amount,Open,2025-12-26 23:52:33,,,,2026-07-25 05:53:14.595351,,Fraud Detection System
ALR00002652,TR00069400,74,Velocity Check Failed,Resolved,2025-11-21 18:29:17,Divya Kala,EMP00000018,2025-11-21,2026-07-25 05:53:14.596310,,Fraud Detection System
ALR00002653,TR00077750,28,Card Not Present,Resolved,2026-06-09 17:36:37,Alka Dewan,EMP00000020,2026-06-26,2026-07-25 05:53:14.597311,,Fraud Detection System
ALR00002654,TR00128455,17,Multiple Failed Attempts,Under Investigation,2022-12-13 07:57:56,Nimrat Dubey,EMP00000296,,2026-07-25 05:53:14.598315,,Fraud Detection System
ALR00002655,TR00050683,37,Multiple Failed Attempts,Resolved,2022-03-26 15:39:03,Pranav Lanka,EMP00000120,2022-03-29,2026-07-25 05:53:14.599313,,Fraud Detection System
ALR00002656,TR00203549,20,Blacklisted Merchant,Under Investigation,2025-01-23 19:20:07,Yuvraj Handa,EMP00000060,,2026-07-25 05:53:14.600315,,Fraud Detection System
