USER_TYPE,USER_ID,MOCK_PASSWORD,STATUS,DESIGNATION (IF REQUIRED)
CUSTOMER,CUST00005383,Cust@5383x,ACTIVE, 
CUSTOMER,CUST00005384,Cust@5384x,ACTIVE, 
CUSTOMER,CUST00005385,Cust@5385x,ACTIVE, 
CUSTOMER,CUST00005386,Cust@5386x,ACTIVE, 
CUSTOMER,CUST00005387,Cust@5387x,ACTIVE, 
CUSTOMER,CUST00005388,Cust@5388x,ACTIVE, 
CUSTOMER,CUST00005389,Cust@5389x,ACTIVE, 
CUSTOMER,CUST00005390,Cust@5390x,ACTIVE, 
CUSTOMER,CUST00005391,Cust@5391x,CLOSED, 
CUSTOMER,CUST00005392,Cust@5392x,ACTIVE, 
CUSTOMER,CUST00005393,Cust@5393x,DORMANT, 
CUSTOMER,CUST00005394,Cust@5394x,ACTIVE, 
CUSTOMER,CUST00005395,Cust@5395x,DORMANT, 
CUSTOMER,CUST00005396,Cust@5396x,ACTIVE, 
CUSTOMER,CUST00005397,Cust@5397x,ACTIVE, 
CUSTOMER,CUST00005398,Cust@5398x,ACTIVE, 
CUSTOMER,CUST00005399,Cust@5399x,ACTIVE, 
CUSTOMER,CUST00005400,Cust@5400x,ACTIVE, 
CUSTOMER,CUST00005401,Cust@5401x,ACTIVE, 
CUSTOMER,CUST00005402,Cust@5402x,ACTIVE, 
CUSTOMER,CUST00005403,Cust@5403x,ACTIVE, 
CUSTOMER,CUST00005404,Cust@5404x,ACTIVE, 
CUSTOMER,CUST00005405,Cust@5405x,CLOSED, 
CUSTOMER,CUST00005406,Cust@5406x,ACTIVE, 
CUSTOMER,CUST00005407,Cust@5407x,ACTIVE, 
CUSTOMER,CUST00005408,Cust@5408x,ACTIVE, 
CUSTOMER,CUST00005409,Cust@5409x,ACTIVE, 
CUSTOMER,CUST00005410,Cust@5410x,ACTIVE, 
CUSTOMER,CUST00005411,Cust@5411x,ACTIVE, 
CUSTOMER,CUST00005412,Cust@5412x,ACTIVE, 
CUSTOMER,CUST00005413,Cust@5413x,ACTIVE, 
CUSTOMER,CUST00005414,Cust@5414x,ACTIVE, 
CUSTOMER,CUST00005415,Cust@5415x,ACTIVE, 
CUSTOMER,CUST00005416,Cust@5416x,ACTIVE, 
CUSTOMER,CUST00005417,Cust@5417x,DORMANT, 
CUSTOMER,CUST00005418,Cust@5418x,ACTIVE, 
CUSTOMER,CUST00005419,Cust@5419x,ACTIVE, 
CUSTOMER,CUST00005420,Cust@5420x,CLOSED, 
CUSTOMER,CUST00005421,Cust@5421x,ACTIVE, 
CUSTOMER,CUST00005422,Cust@5422x,ACTIVE, 
CUSTOMER,CUST00005423,Cust@5423x,ACTIVE, 
CUSTOMER,CUST00005424,Cust@5424x,ACTIVE, 
CUSTOMER,CUST00005425,Cust@5425x,ACTIVE, 
CUSTOMER,CUST00005426,Cust@5426x,CLOSED, 
CUSTOMER,CUST00005427,Cust@5427x,DORMANT, 
CUSTOMER,CUST00005428,Cust@5428x,ACTIVE, 
CUSTOMER,CUST00005429,Cust@5429x,ACTIVE, 
CUSTOMER,CUST00005430,Cust@5430x,ACTIVE, 
CUSTOMER,CUST00005431,Cust@5431x,ACTIVE, 
CUSTOMER,CUST00005432,Cust@5432x,ACTIVE, 
CUSTOMER,CUST00005433,Cust@5433x,ACTIVE, 
CUSTOMER,CUST00005434,Cust@5434x,ACTIVE, 
CUSTOMER,CUST00005435,Cust@5435x,ACTIVE, 
CUSTOMER,CUST00005436,Cust@5436x,BLOCKED, 
CUSTOMER,CUST00005437,Cust@5437x,ACTIVE, 
CUSTOMER,CUST00005438,Cust@5438x,ACTIVE, 
CUSTOMER,CUST00005439,Cust@5439x,ACTIVE, 
CUSTOMER,CUST00005440,Cust@5440x,ACTIVE, 
CUSTOMER,CUST00005441,Cust@5441x,ACTIVE, 
CUSTOMER,CUST00005442,Cust@5442x,ACTIVE, 
CUSTOMER,CUST00005443,Cust@5443x,ACTIVE, 
CUSTOMER,CUST00005444,Cust@5444x,CLOSED, 
CUSTOMER,CUST00005445,Cust@5445x,ACTIVE, 
CUSTOMER,CUST00005446,Cust@5446x,ACTIVE, 
CUSTOMER,CUST00005447,Cust@5447x,ACTIVE, 
CUSTOMER,CUST00005448,Cust@5448x,ACTIVE, 
CUSTOMER,CUST00005449,Cust@5449x,ACTIVE, 
CUSTOMER,CUST00005450,Cust@5450x,ACTIVE, 
CUSTOMER,CUST00005451,Cust@5451x,ACTIVE, 
CUSTOMER,CUST00005452,Cust@5452x,ACTIVE, 
CUSTOMER,CUST00005453,Cust@5453x,ACTIVE, 
CUSTOMER,CUST00005454,Cust@5454x,ACTIVE, 
CUSTOMER,CUST00005455,Cust@5455x,ACTIVE, 
CUSTOMER,CUST00005456,Cust@5456x,ACTIVE, 
CUSTOMER,CUST00005457,Cust@5457x,ACTIVE, 
CUSTOMER,CUST00005458,Cust@5458x,ACTIVE, 
CUSTOMER,CUST00005459,Cust@5459x,ACTIVE, 
CUSTOMER,CUST00005460,Cust@5460x,ACTIVE, 
CUSTOMER,CUST00005461,Cust@5461x,ACTIVE, 
CUSTOMER,CUST00005462,Cust@5462x,ACTIVE, 
CUSTOMER,CUST00005463,Cust@5463x,ACTIVE, 
CUSTOMER,CUST00005464,Cust@5464x,DORMANT, 
CUSTOMER,CUST00005465,Cust@5465x,BLOCKED, 
CUSTOMER,CUST00005466,Cust@5466x,DORMANT, 
CUSTOMER,CUST00005467,Cust@5467x,ACTIVE, 
CUSTOMER,CUST00005468,Cust@5468x,ACTIVE, 
CUSTOMER,CUST00005469,Cust@5469x,DORMANT, 
CUSTOMER,CUST00005470,Cust@5470x,ACTIVE, 
CUSTOMER,CUST00005471,Cust@5471x,ACTIVE, 
CUSTOMER,CUST00005472,Cust@5472x,ACTIVE, 
CUSTOMER,CUST00005473,Cust@5473x,BLOCKED, 
CUSTOMER,CUST00005474,Cust@5474x,ACTIVE, 
CUSTOMER,CUST00005475,Cust@5475x,ACTIVE, 
CUSTOMER,CUST00005476,Cust@5476x,ACTIVE, 
CUSTOMER,CUST00005477,Cust@5477x,CLOSED, 
CUSTOMER,CUST00005478,Cust@5478x,ACTIVE, 
CUSTOMER,CUST00005479,Cust@5479x,DORMANT, 
CUSTOMER,CUST00005480,Cust@5480x,ACTIVE, 
CUSTOMER,CUST00005481,Cust@5481x,ACTIVE, 
CUSTOMER,CUST00005482,Cust@5482x,ACTIVE, 
CUSTOMER,CUST00005483,Cust@5483x,DORMANT, 
CUSTOMER,CUST00005484,Cust@5484x,ACTIVE, 
CUSTOMER,CUST00005485,Cust@5485x,ACTIVE, 
CUSTOMER,CUST00005486,Cust@5486x,ACTIVE, 
CUSTOMER,CUST00005487,Cust@5487x,ACTIVE, 
CUSTOMER,CUST00005488,Cust@5488x,ACTIVE, 
CUSTOMER,CUST00005489,Cust@5489x,ACTIVE, 
CUSTOMER,CUST00005490,Cust@5490x,ACTIVE, 
CUSTOMER,CUST00005491,Cust@5491x,ACTIVE, 
CUSTOMER,CUST00005492,Cust@5492x,ACTIVE, 
CUSTOMER,CUST00005493,Cust@5493x,ACTIVE, 
CUSTOMER,CUST00005494,Cust@5494x,ACTIVE, 
CUSTOMER,CUST00005495,Cust@5495x,ACTIVE, 
CUSTOMER,CUST00005496,Cust@5496x,ACTIVE, 
CUSTOMER,CUST00005497,Cust@5497x,ACTIVE, 
CUSTOMER,CUST00005498,Cust@5498x,ACTIVE, 
CUSTOMER,CUST00005499,Cust@5499x,ACTIVE, 
CUSTOMER,CUST00005500,Cust@5500x,ACTIVE, 
CUSTOMER,CUST00005501,Cust@5501x,ACTIVE, 
CUSTOMER,CUST00005502,Cust@5502x,DORMANT, 
CUSTOMER,CUST00005503,Cust@5503x,CLOSED, 
CUSTOMER,CUST00005504,Cust@5504x,DORMANT, 
CUSTOMER,CUST00005505,Cust@5505x,ACTIVE, 
CUSTOMER,CUST00005506,Cust@5506x,ACTIVE, 
CUSTOMER,CUST00005507,Cust@5507x,ACTIVE, 
CUSTOMER,CUST00005508,Cust@5508x,ACTIVE, 
CUSTOMER,CUST00005509,Cust@5509x,ACTIVE, 
CUSTOMER,CUST00005510,Cust@5510x,ACTIVE, 
CUSTOMER,CUST00005511,Cust@5511x,ACTIVE, 
CUSTOMER,CUST00005512,Cust@5512x,ACTIVE, 
CUSTOMER,CUST00005513,Cust@5513x,ACTIVE, 
CUSTOMER,CUST00005514,Cust@5514x,ACTIVE, 
CUSTOMER,CUST00005515,Cust@5515x,BLOCKED, 
CUSTOMER,CUST00005516,Cust@5516x,ACTIVE, 
CUSTOMER,CUST00005517,Cust@5517x,ACTIVE, 
CUSTOMER,CUST00005518,Cust@5518x,ACTIVE, 
CUSTOMER,CUST00005519,Cust@5519x,DORMANT, 
CUSTOMER,CUST00005520,Cust@5520x,ACTIVE, 
CUSTOMER,CUST00005521,Cust@5521x,ACTIVE, 
CUSTOMER,CUST00005522,Cust@5522x,ACTIVE, 
CUSTOMER,CUST00005523,Cust@5523x,BLOCKED, 
CUSTOMER,CUST00005524,Cust@5524x,ACTIVE, 
CUSTOMER,CUST00005525,Cust@5525x,ACTIVE, 
CUSTOMER,CUST00005526,Cust@5526x,ACTIVE, 
CUSTOMER,CUST00005527,Cust@5527x,ACTIVE, 
CUSTOMER,CUST00005528,Cust@5528x,BLOCKED, 
CUSTOMER,CUST00005529,Cust@5529x,ACTIVE, 
CUSTOMER,CUST00005530,Cust@5530x,ACTIVE, 
CUSTOMER,CUST00005531,Cust@5531x,ACTIVE, 
CUSTOMER,CUST00005532,Cust@5532x,ACTIVE, 
CUSTOMER,CUST00005533,Cust@5533x,ACTIVE, 
CUSTOMER,CUST00005534,Cust@5534x,ACTIVE, 
CUSTOMER,CUST00005535,Cust@5535x,ACTIVE, 
CUSTOMER,CUST00005536,Cust@5536x,ACTIVE, 
CUSTOMER,CUST00005537,Cust@5537x,ACTIVE, 
CUSTOMER,CUST00005538,Cust@5538x,BLOCKED, 
CUSTOMER,CUST00005539,Cust@5539x,ACTIVE, 
CUSTOMER,CUST00005540,Cust@5540x,CLOSED, 
CUSTOMER,CUST00005541,Cust@5541x,ACTIVE, 
CUSTOMER,CUST00005542,Cust@5542x,ACTIVE, 
CUSTOMER,CUST00005543,Cust@5543x,ACTIVE, 
CUSTOMER,CUST00005544,Cust@5544x,ACTIVE, 
CUSTOMER,CUST00005545,Cust@5545x,ACTIVE, 
CUSTOMER,CUST00005546,Cust@5546x,ACTIVE, 
CUSTOMER,CUST00005547,Cust@5547x,ACTIVE, 
CUSTOMER,CUST00005548,Cust@5548x,ACTIVE, 
CUSTOMER,CUST00005549,Cust@5549x,ACTIVE, 
CUSTOMER,CUST00005550,Cust@5550x,ACTIVE, 
CUSTOMER,CUST00005551,Cust@5551x,ACTIVE, 
CUSTOMER,CUST00005552,Cust@5552x,ACTIVE, 
CUSTOMER,CUST00005553,Cust@5553x,ACTIVE, 
CUSTOMER,CUST00005554,Cust@5554x,ACTIVE, 
CUSTOMER,CUST00005555,Cust@5555x,ACTIVE, 
CUSTOMER,CUST00005556,Cust@5556x,ACTIVE, 
CUSTOMER,CUST00005557,Cust@5557x,ACTIVE, 
CUSTOMER,CUST00005558,Cust@5558x,ACTIVE, 
CUSTOMER,CUST00005559,Cust@5559x,ACTIVE, 
CUSTOMER,CUST00005560,Cust@5560x,ACTIVE, 
CUSTOMER,CUST00005561,Cust@5561x,ACTIVE, 
CUSTOMER,CUST00005562,Cust@5562x,ACTIVE, 
CUSTOMER,CUST00005563,Cust@5563x,ACTIVE, 
CUSTOMER,CUST00005564,Cust@5564x,ACTIVE, 
CUSTOMER,CUST00005565,Cust@5565x,ACTIVE, 
CUSTOMER,CUST00005566,Cust@5566x,ACTIVE, 
CUSTOMER,CUST00005567,Cust@5567x,ACTIVE, 
CUSTOMER,CUST00005568,Cust@5568x,ACTIVE, 
CUSTOMER,CUST00005569,Cust@5569x,ACTIVE, 
CUSTOMER,CUST00005570,Cust@5570x,BLOCKED, 
CUSTOMER,CUST00005571,Cust@5571x,ACTIVE, 
CUSTOMER,CUST00005572,Cust@5572x,ACTIVE, 
CUSTOMER,CUST00005573,Cust@5573x,ACTIVE, 
CUSTOMER,CUST00005574,Cust@5574x,CLOSED, 
CUSTOMER,CUST00005575,Cust@5575x,ACTIVE, 
CUSTOMER,CUST00005576,Cust@5576x,ACTIVE, 
CUSTOMER,CUST00005577,Cust@5577x,ACTIVE, 
CUSTOMER,CUST00005578,Cust@5578x,ACTIVE, 
CUSTOMER,CUST00005579,Cust@5579x,ACTIVE, 
CUSTOMER,CUST00005580,Cust@5580x,ACTIVE, 
CUSTOMER,CUST00005581,Cust@5581x,ACTIVE, 
CUSTOMER,CUST00005582,Cust@5582x,BLOCKED, 
CUSTOMER,CUST00005583,Cust@5583x,ACTIVE, 
CUSTOMER,CUST00005584,Cust@5584x,ACTIVE, 
CUSTOMER,CUST00005585,Cust@5585x,ACTIVE, 
CUSTOMER,CUST00005586,Cust@5586x,ACTIVE, 
CUSTOMER,CUST00005587,Cust@5587x,ACTIVE, 
CUSTOMER,CUST00005588,Cust@5588x,ACTIVE, 
CUSTOMER,CUST00005589,Cust@5589x,ACTIVE, 
CUSTOMER,CUST00005590,Cust@5590x,ACTIVE, 
CUSTOMER,CUST00005591,Cust@5591x,ACTIVE, 
CUSTOMER,CUST00005592,Cust@5592x,ACTIVE, 
CUSTOMER,CUST00005593,Cust@5593x,ACTIVE, 
CUSTOMER,CUST00005594,Cust@5594x,ACTIVE, 
CUSTOMER,CUST00005595,Cust@5595x,ACTIVE, 
CUSTOMER,CUST00005596,Cust@5596x,ACTIVE, 
CUSTOMER,CUST00005597,Cust@5597x,ACTIVE, 
CUSTOMER,CUST00005598,Cust@5598x,ACTIVE, 
CUSTOMER,CUST00005599,Cust@5599x,ACTIVE, 
CUSTOMER,CUST00005600,Cust@5600x,ACTIVE, 
CUSTOMER,CUST00005601,Cust@5601x,ACTIVE, 
CUSTOMER,CUST00005602,Cust@5602x,ACTIVE, 
CUSTOMER,CUST00005603,Cust@5603x,ACTIVE, 
CUSTOMER,CUST00005604,Cust@5604x,ACTIVE, 
CUSTOMER,CUST00005605,Cust@5605x,ACTIVE, 
CUSTOMER,CUST00005606,Cust@5606x,ACTIVE, 
CUSTOMER,CUST00005607,Cust@5607x,ACTIVE, 
CUSTOMER,CUST00005608,Cust@5608x,ACTIVE, 
CUSTOMER,CUST00005609,Cust@5609x,ACTIVE, 
CUSTOMER,CUST00005610,Cust@5610x,ACTIVE, 
CUSTOMER,CUST00005611,Cust@5611x,ACTIVE, 
CUSTOMER,CUST00005612,Cust@5612x,ACTIVE, 
CUSTOMER,CUST00005613,Cust@5613x,ACTIVE, 
CUSTOMER,CUST00005614,Cust@5614x,ACTIVE, 
CUSTOMER,CUST00005615,Cust@5615x,ACTIVE, 
CUSTOMER,CUST00005616,Cust@5616x,ACTIVE, 
CUSTOMER,CUST00005617,Cust@5617x,ACTIVE, 
CUSTOMER,CUST00005618,Cust@5618x,ACTIVE, 
CUSTOMER,CUST00005619,Cust@5619x,BLOCKED, 
CUSTOMER,CUST00005620,Cust@5620x,ACTIVE, 
CUSTOMER,CUST00005621,Cust@5621x,ACTIVE, 
CUSTOMER,CUST00005622,Cust@5622x,ACTIVE, 
CUSTOMER,CUST00005623,Cust@5623x,ACTIVE, 
CUSTOMER,CUST00005624,Cust@5624x,ACTIVE, 
CUSTOMER,CUST00005625,Cust@5625x,ACTIVE, 
CUSTOMER,CUST00005626,Cust@5626x,ACTIVE, 
CUSTOMER,CUST00005627,Cust@5627x,ACTIVE, 
CUSTOMER,CUST00005628,Cust@5628x,ACTIVE, 
CUSTOMER,CUST00005629,Cust@5629x,ACTIVE, 
CUSTOMER,CUST00005630,Cust@5630x,ACTIVE, 
CUSTOMER,CUST00005631,Cust@5631x,ACTIVE, 
CUSTOMER,CUST00005632,Cust@5632x,ACTIVE, 
CUSTOMER,CUST00005633,Cust@5633x,ACTIVE, 
CUSTOMER,CUST00005634,Cust@5634x,ACTIVE, 
CUSTOMER,CUST00005635,Cust@5635x,ACTIVE, 
CUSTOMER,CUST00005636,Cust@5636x,ACTIVE, 
CUSTOMER,CUST00005637,Cust@5637x,ACTIVE, 
CUSTOMER,CUST00005638,Cust@5638x,ACTIVE, 
CUSTOMER,CUST00005639,Cust@5639x,ACTIVE, 
CUSTOMER,CUST00005640,Cust@5640x,ACTIVE, 
CUSTOMER,CUST00005641,Cust@5641x,ACTIVE, 
CUSTOMER,CUST00005642,Cust@5642x,ACTIVE, 
CUSTOMER,CUST00005643,Cust@5643x,BLOCKED, 
CUSTOMER,CUST00005644,Cust@5644x,ACTIVE, 
CUSTOMER,CUST00005645,Cust@5645x,ACTIVE, 
CUSTOMER,CUST00005646,Cust@5646x,DORMANT, 
CUSTOMER,CUST00005647,Cust@5647x,ACTIVE, 
CUSTOMER,CUST00005648,Cust@5648x,ACTIVE, 
CUSTOMER,CUST00005649,Cust@5649x,ACTIVE, 
CUSTOMER,CUST00005650,Cust@5650x,ACTIVE, 
CUSTOMER,CUST00005651,Cust@5651x,ACTIVE, 
CUSTOMER,CUST00005652,Cust@5652x,ACTIVE, 
CUSTOMER,CUST00005653,Cust@5653x,ACTIVE, 
CUSTOMER,CUST00005654,Cust@5654x,ACTIVE, 
CUSTOMER,CUST00005655,Cust@5655x,ACTIVE, 
CUSTOMER,CUST00005656,Cust@5656x,ACTIVE, 
CUSTOMER,CUST00005657,Cust@5657x,ACTIVE, 
CUSTOMER,CUST00005658,Cust@5658x,ACTIVE, 
CUSTOMER,CUST00005659,Cust@5659x,ACTIVE, 
CUSTOMER,CUST00005660,Cust@5660x,CLOSED, 
CUSTOMER,CUST00005661,Cust@5661x,ACTIVE, 
CUSTOMER,CUST00005662,Cust@5662x,ACTIVE, 
CUSTOMER,CUST00005663,Cust@5663x,ACTIVE, 
CUSTOMER,CUST00005664,Cust@5664x,ACTIVE, 
CUSTOMER,CUST00005665,Cust@5665x,ACTIVE, 
CUSTOMER,CUST00005666,Cust@5666x,ACTIVE, 
CUSTOMER,CUST00005667,Cust@5667x,ACTIVE, 
CUSTOMER,CUST00005668,Cust@5668x,ACTIVE, 
CUSTOMER,CUST00005669,Cust@5669x,ACTIVE, 
CUSTOMER,CUST00005670,Cust@5670x,ACTIVE, 
CUSTOMER,CUST00005671,Cust@5671x,ACTIVE, 
CUSTOMER,CUST00005672,Cust@5672x,ACTIVE, 
CUSTOMER,CUST00005673,Cust@5673x,ACTIVE, 
CUSTOMER,CUST00005674,Cust@5674x,ACTIVE, 
CUSTOMER,CUST00005675,Cust@5675x,CLOSED, 
CUSTOMER,CUST00005676,Cust@5676x,ACTIVE, 
CUSTOMER,CUST00005677,Cust@5677x,BLOCKED, 
CUSTOMER,CUST00005678,Cust@5678x,ACTIVE, 
CUSTOMER,CUST00005679,Cust@5679x,ACTIVE, 
CUSTOMER,CUST00005680,Cust@5680x,ACTIVE, 
CUSTOMER,CUST00005681,Cust@5681x,ACTIVE, 
CUSTOMER,CUST00005682,Cust@5682x,ACTIVE, 
CUSTOMER,CUST00005683,Cust@5683x,ACTIVE, 
CUSTOMER,CUST00005684,Cust@5684x,ACTIVE, 
CUSTOMER,CUST00005685,Cust@5685x,ACTIVE, 
CUSTOMER,CUST00005686,Cust@5686x,ACTIVE, 
CUSTOMER,CUST00005687,Cust@5687x,ACTIVE, 
CUSTOMER,CUST00005688,Cust@5688x,ACTIVE, 
CUSTOMER,CUST00005689,Cust@5689x,BLOCKED, 
CUSTOMER,CUST00005690,Cust@5690x,ACTIVE, 
CUSTOMER,CUST00005691,Cust@5691x,ACTIVE, 
CUSTOMER,CUST00005692,Cust@5692x,DORMANT, 
CUSTOMER,CUST00005693,Cust@5693x,ACTIVE, 
CUSTOMER,CUST00005694,Cust@5694x,ACTIVE, 
CUSTOMER,CUST00005695,Cust@5695x,ACTIVE, 
CUSTOMER,CUST00005696,Cust@5696x,ACTIVE, 
CUSTOMER,CUST00005697,Cust@5697x,ACTIVE, 
CUSTOMER,CUST00005698,Cust@5698x,ACTIVE, 
CUSTOMER,CUST00005699,Cust@5699x,ACTIVE, 
CUSTOMER,CUST00005700,Cust@5700x,ACTIVE, 
CUSTOMER,CUST00005701,Cust@5701x,ACTIVE, 
CUSTOMER,CUST00005702,Cust@5702x,ACTIVE, 
CUSTOMER,CUST00005703,Cust@5703x,ACTIVE, 
CUSTOMER,CUST00005704,Cust@5704x,ACTIVE, 
CUSTOMER,CUST00005705,Cust@5705x,ACTIVE, 
CUSTOMER,CUST00005706,Cust@5706x,ACTIVE, 
CUSTOMER,CUST00005707,Cust@5707x,ACTIVE, 
CUSTOMER,CUST00005708,Cust@5708x,ACTIVE, 
CUSTOMER,CUST00005709,Cust@5709x,ACTIVE, 
CUSTOMER,CUST00005710,Cust@5710x,ACTIVE, 
CUSTOMER,CUST00005711,Cust@5711x,ACTIVE, 
CUSTOMER,CUST00005712,Cust@5712x,ACTIVE, 
CUSTOMER,CUST00005713,Cust@5713x,ACTIVE, 
CUSTOMER,CUST00005714,Cust@5714x,ACTIVE, 
CUSTOMER,CUST00005715,Cust@5715x,ACTIVE, 
CUSTOMER,CUST00005716,Cust@5716x,ACTIVE, 
CUSTOMER,CUST00005717,Cust@5717x,ACTIVE, 
CUSTOMER,CUST00005718,Cust@5718x,ACTIVE, 
CUSTOMER,CUST00005719,Cust@5719x,ACTIVE, 
CUSTOMER,CUST00005720,Cust@5720x,ACTIVE, 
CUSTOMER,CUST00005721,Cust@5721x,ACTIVE, 
CUSTOMER,CUST00005722,Cust@5722x,ACTIVE, 
CUSTOMER,CUST00005723,Cust@5723x,ACTIVE, 
CUSTOMER,CUST00005724,Cust@5724x,ACTIVE, 
CUSTOMER,CUST00005725,Cust@5725x,ACTIVE, 
CUSTOMER,CUST00005726,Cust@5726x,ACTIVE, 
CUSTOMER,CUST00005727,Cust@5727x,CLOSED, 
CUSTOMER,CUST00005728,Cust@5728x,DORMANT, 
CUSTOMER,CUST00005729,Cust@5729x,ACTIVE, 
CUSTOMER,CUST00005730,Cust@5730x,ACTIVE, 
CUSTOMER,CUST00005731,Cust@5731x,ACTIVE, 
CUSTOMER,CUST00005732,Cust@5732x,ACTIVE, 
CUSTOMER,CUST00005733,Cust@5733x,ACTIVE, 
CUSTOMER,CUST00005734,Cust@5734x,ACTIVE, 
CUSTOMER,CUST00005735,Cust@5735x,ACTIVE, 
CUSTOMER,CUST00005736,Cust@5736x,ACTIVE, 
CUSTOMER,CUST00005737,Cust@5737x,ACTIVE, 
CUSTOMER,CUST00005738,Cust@5738x,ACTIVE, 
CUSTOMER,CUST00005739,Cust@5739x,ACTIVE, 
CUSTOMER,CUST00005740,Cust@5740x,ACTIVE, 
CUSTOMER,CUST00005741,Cust@5741x,ACTIVE, 
CUSTOMER,CUST00005742,Cust@5742x,ACTIVE, 
CUSTOMER,CUST00005743,Cust@5743x,ACTIVE, 
CUSTOMER,CUST00005744,Cust@5744x,ACTIVE, 
CUSTOMER,CUST00005745,Cust@5745x,ACTIVE, 
CUSTOMER,CUST00005746,Cust@5746x,CLOSED, 
CUSTOMER,CUST00005747,Cust@5747x,BLOCKED, 
CUSTOMER,CUST00005748,Cust@5748x,ACTIVE, 
CUSTOMER,CUST00005749,Cust@5749x,DORMANT, 
CUSTOMER,CUST00005750,Cust@5750x,ACTIVE, 
CUSTOMER,CUST00005751,Cust@5751x,ACTIVE, 
CUSTOMER,CUST00005752,Cust@5752x,ACTIVE, 
CUSTOMER,CUST00005753,Cust@5753x,ACTIVE, 
CUSTOMER,CUST00005754,Cust@5754x,BLOCKED, 
CUSTOMER,CUST00005755,Cust@5755x,ACTIVE, 
CUSTOMER,CUST00005756,Cust@5756x,CLOSED, 
CUSTOMER,CUST00005757,Cust@5757x,ACTIVE, 
CUSTOMER,CUST00005758,Cust@5758x,ACTIVE, 
CUSTOMER,CUST00005759,Cust@5759x,ACTIVE, 
CUSTOMER,CUST00005760,Cust@5760x,ACTIVE, 
CUSTOMER,CUST00005761,Cust@5761x,ACTIVE, 
CUSTOMER,CUST00005762,Cust@5762x,ACTIVE, 
CUSTOMER,CUST00005763,Cust@5763x,CLOSED, 
CUSTOMER,CUST00005764,Cust@5764x,ACTIVE, 
CUSTOMER,CUST00005765,Cust@5765x,ACTIVE, 
CUSTOMER,CUST00005766,Cust@5766x,ACTIVE, 
CUSTOMER,CUST00005767,Cust@5767x,ACTIVE, 
CUSTOMER,CUST00005768,Cust@5768x,ACTIVE, 
CUSTOMER,CUST00005769,Cust@5769x,DORMANT, 
CUSTOMER,CUST00005770,Cust@5770x,ACTIVE, 
CUSTOMER,CUST00005771,Cust@5771x,ACTIVE, 
CUSTOMER,CUST00005772,Cust@5772x,ACTIVE, 
CUSTOMER,CUST00005773,Cust@5773x,ACTIVE, 
CUSTOMER,CUST00005774,Cust@5774x,ACTIVE, 
CUSTOMER,CUST00005775,Cust@5775x,ACTIVE, 
CUSTOMER,CUST00005776,Cust@5776x,ACTIVE, 
CUSTOMER,CUST00005777,Cust@5777x,BLOCKED, 
CUSTOMER,CUST00005778,Cust@5778x,ACTIVE, 
CUSTOMER,CUST00005779,Cust@5779x,ACTIVE, 
CUSTOMER,CUST00005780,Cust@5780x,ACTIVE, 
CUSTOMER,CUST00005781,Cust@5781x,ACTIVE, 
CUSTOMER,CUST00005782,Cust@5782x,ACTIVE, 
CUSTOMER,CUST00005783,Cust@5783x,ACTIVE, 
CUSTOMER,CUST00005784,Cust@5784x,ACTIVE, 
CUSTOMER,CUST00005785,Cust@5785x,ACTIVE, 
CUSTOMER,CUST00005786,Cust@5786x,ACTIVE, 
CUSTOMER,CUST00005787,Cust@5787x,ACTIVE, 
CUSTOMER,CUST00005788,Cust@5788x,ACTIVE, 
CUSTOMER,CUST00005789,Cust@5789x,DORMANT, 
CUSTOMER,CUST00005790,Cust@5790x,ACTIVE, 
CUSTOMER,CUST00005791,Cust@5791x,BLOCKED, 
CUSTOMER,CUST00005792,Cust@5792x,ACTIVE, 
CUSTOMER,CUST00005793,Cust@5793x,ACTIVE, 
CUSTOMER,CUST00005794,Cust@5794x,ACTIVE, 
CUSTOMER,CUST00005795,Cust@5795x,ACTIVE, 
CUSTOMER,CUST00005796,Cust@5796x,ACTIVE, 
CUSTOMER,CUST00005797,Cust@5797x,ACTIVE, 
CUSTOMER,CUST00005798,Cust@5798x,ACTIVE, 
CUSTOMER,CUST00005799,Cust@5799x,ACTIVE, 
CUSTOMER,CUST00005800,Cust@5800x,BLOCKED, 
CUSTOMER,CUST00005801,Cust@5801x,DORMANT, 
CUSTOMER,CUST00005802,Cust@5802x,ACTIVE, 
CUSTOMER,CUST00005803,Cust@5803x,DORMANT, 
CUSTOMER,CUST00005804,Cust@5804x,ACTIVE, 
CUSTOMER,CUST00005805,Cust@5805x,ACTIVE, 
CUSTOMER,CUST00005806,Cust@5806x,ACTIVE, 
CUSTOMER,CUST00005807,Cust@5807x,ACTIVE, 
CUSTOMER,CUST00005808,Cust@5808x,ACTIVE, 
CUSTOMER,CUST00005809,Cust@5809x,ACTIVE, 
CUSTOMER,CUST00005810,Cust@5810x,ACTIVE, 
CUSTOMER,CUST00005811,Cust@5811x,ACTIVE, 
CUSTOMER,CUST00005812,Cust@5812x,ACTIVE, 
CUSTOMER,CUST00005813,Cust@5813x,ACTIVE, 
CUSTOMER,CUST00005814,Cust@5814x,ACTIVE, 
CUSTOMER,CUST00005815,Cust@5815x,ACTIVE, 
CUSTOMER,CUST00005816,Cust@5816x,ACTIVE, 
CUSTOMER,CUST00005817,Cust@5817x,ACTIVE, 
CUSTOMER,CUST00005818,Cust@5818x,ACTIVE, 
CUSTOMER,CUST00005819,Cust@5819x,ACTIVE, 
