card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00006074,ACC00005824,3102455694927795,Debit,RuPay,2015-01-17,2020-01-16,0.0,Stolen,JAIRAJ VASA,419,Generated,Yes,No,2026-08-03 11:20:14.257636,,Enterprise System
CD00006075,ACC00005826,2104210919353418,Prepaid,Visa,2026-01-23,2031-01-22,25000.0,Active,ONVEER SHARMA,598,Generated,Yes,No,2026-08-03 11:20:14.257636,,Enterprise System
CD00006076,ACC00005826,8675615561380529,Prepaid,Mastercard,2026-01-13,2031-01-12,10000.0,Active,ONVEER SHARMA,630,Generated,Yes,No,2026-08-03 11:20:14.258632,,Enterprise System
CD00006077,ACC00005827,7112584232851448,Debit,RuPay,2025-02-08,2030-02-07,0.0,Active,YASHAWINI SARRAF,251,Generated,Yes,No,2026-08-03 11:20:14.258632,,Enterprise System
CD00006078,ACC00005828,1087817792078898,Debit,RuPay,2014-03-24,2019-03-23,0.0,Stolen,FALAN DUGAR,684,Generated,Yes,No,2026-08-03 11:20:14.258632,,Enterprise System
CD00006079,ACC00005829,6840582568377458,Debit,Visa,2025-07-14,2030-07-13,0.0,Lost,ODIKA CHHABRA,313,Generated,Yes,No,2026-08-03 11:20:14.259633,,Enterprise System
CD00006080,ACC00005829,7491506817967610,Debit,Visa,2024-08-22,2029-08-21,0.0,Lost,ODIKA CHHABRA,406,Generated,Yes,Yes,2026-08-03 11:20:14.259633,,Enterprise System
CD00006081,ACC00005831,4371497192718175,Debit,RuPay,2022-12-28,2027-12-27,0.0,Active,LEKHA GUHA,917,Generated,Yes,No,2026-08-03 11:20:14.260635,,Enterprise System
CD00006082,ACC00005832,4607350648734350,Credit,RuPay,2020-09-06,2025-09-05,500000.0,Closed,LAKSHIT LAD,145,Generated,No,Yes,2026-08-03 11:20:14.260635,,Enterprise System
CD00006083,ACC00005833,9148493317779652,Debit,Visa,2019-12-07,2024-12-05,0.0,Active,UPKAAR VENKATARAMAN,995,Generated,Yes,No,2026-08-03 11:20:14.261646,,Enterprise System
CD00006084,ACC00005834,6831357260557488,Debit,Mastercard,2025-06-18,2030-06-17,0.0,Active,UNNI LOYAL,459,Generated,Yes,No,2026-08-03 11:20:14.261646,,Enterprise System
CD00006085,ACC00005835,4465431101088138,Credit,Mastercard,2026-03-27,2031-03-26,500000.0,Closed,MITESH BHATNAGAR,608,Generated,Yes,No,2026-08-03 11:20:14.262543,,Enterprise System
CD00006086,ACC00005837,6331882633802135,Debit,Mastercard,2019-03-30,2024-03-28,0.0,Active,CHASMUM KIBE,122,Generated,Yes,No,2026-08-03 11:20:14.263132,,Enterprise System
CD00006087,ACC00005837,5534947841636628,Credit,Visa,2024-11-05,2029-11-04,1000000.0,Active,CHASMUM KIBE,527,Generated,Yes,Yes,2026-08-03 11:20:14.263132,,Enterprise System
CD00006088,ACC00005840,0620148986810694,Debit,RuPay,2025-01-23,2030-01-22,0.0,Expired,JONATHAN SOLANKI,568,Generated,Yes,No,2026-08-03 11:20:14.264146,,Enterprise System
CD00006089,ACC00005842,0795713261945732,Debit,Mastercard,2026-06-18,2031-06-17,0.0,Closed,GAGAN SARNA,214,Generated,Yes,No,2026-08-03 11:20:14.264146,,Enterprise System
CD00006090,ACC00005842,1060462080284710,Debit,Visa,2025-06-15,2030-06-14,0.0,Active,GAGAN SARNA,473,Generated,Yes,No,2026-08-03 11:20:14.265223,,Enterprise System
CD00006091,ACC00005843,8718882880472065,Debit,Mastercard,2017-07-07,2022-07-06,0.0,Active,WAKEETA TARA,243,Generated,Yes,No,2026-08-03 11:20:14.265223,,Enterprise System
CD00006092,ACC00005843,9644507857528449,Charge,Mastercard,2014-12-12,2019-12-11,500000.0,Active,WAKEETA TARA,709,Generated,Yes,No,2026-08-03 11:20:14.266232,,Enterprise System
CD00006093,ACC00005844,5975285327667536,Debit,RuPay,2017-11-18,2022-11-17,0.0,Active,YACHANA BARAD,380,Generated,No,No,2026-08-03 11:20:14.266232,,Enterprise System
CD00006094,ACC00005844,1396950761196322,Debit,Visa,2025-04-21,2030-04-20,0.0,Active,YACHANA BARAD,796,Generated,Yes,Yes,2026-08-03 11:20:14.267235,,Enterprise System
CD00006095,ACC00005845,6996071055057824,Debit,Visa,2017-12-24,2022-12-23,0.0,Active,HEMAL MITRA,811,Generated,Yes,No,2026-08-03 11:20:14.267235,,Enterprise System
CD00006096,ACC00005845,2391939101166089,Debit,Visa,2025-04-03,2030-04-02,0.0,Blocked,HEMAL MITRA,453,Generated,Yes,No,2026-08-03 11:20:14.267235,,Enterprise System
CD00006097,ACC00005847,6129015355140677,Prepaid,Visa,2013-12-04,2018-12-03,25000.0,Active,FRADO DASH,983,Pending,Yes,No,2026-08-03 11:20:14.268234,,Enterprise System
CD00006098,ACC00005849,9251847188765432,Credit,Mastercard,2007-07-06,2012-07-04,500000.0,Active,PALLAVI GANESH,260,Generated,Yes,Yes,2026-08-03 11:20:14.268234,,Enterprise System
CD00006099,ACC00005850,0857678670500206,Credit,Mastercard,2024-04-01,2029-03-31,1000000.0,Active,ISAIAH SRIVASTAVA,557,Generated,Yes,Yes,2026-08-03 11:20:14.269239,,Enterprise System
CD00006100,ACC00005851,9823836858107676,Credit,Mastercard,2011-09-28,2016-09-26,200000.0,Active,NIDRA MUNSHI,777,Generated,Yes,No,2026-08-03 11:20:14.269239,,Enterprise System
CD00006101,ACC00005853,6139887807241069,Debit,RuPay,2024-11-12,2029-11-11,0.0,Active,ODIKA CHAKRABARTI,709,Generated,Yes,No,2026-08-03 11:20:14.270224,,Enterprise System
CD00006102,ACC00005855,6399162248093281,Credit,Visa,2015-03-25,2020-03-23,50000.0,Active,RANVEER RAO,283,Generated,Yes,No,2026-08-03 11:20:14.270224,,Enterprise System
CD00006103,ACC00005856,8463885062085096,Prepaid,Mastercard,2020-12-21,2025-12-20,10000.0,Blocked,GIRISH TIWARI,856,Generated,Yes,No,2026-08-03 11:20:14.270224,,Enterprise System
CD00006104,ACC00005857,8837010453257374,Debit,RuPay,2018-10-24,2023-10-23,0.0,Active,VANYA SARIN,262,Generated,Yes,Yes,2026-08-03 11:20:14.271231,,Enterprise System
CD00006105,ACC00005857,5148103896798640,Credit,Mastercard,2022-01-15,2027-01-14,200000.0,Active,VANYA SARIN,159,Generated,Yes,No,2026-08-03 11:20:14.271231,,Enterprise System
CD00006106,ACC00005858,9713920308980079,Debit,Mastercard,2026-05-21,2031-05-20,0.0,Lost,JEREMIAH RAU,483,Generated,Yes,No,2026-08-03 11:20:14.271231,,Enterprise System
CD00006107,ACC00005858,4812744678267400,Debit,American Express,2025-12-07,2030-12-06,0.0,Active,JEREMIAH RAU,191,Generated,Yes,No,2026-08-03 11:20:14.271231,,Enterprise System
CD00006108,ACC00005859,0555032406111494,Credit,RuPay,2024-03-30,2029-03-29,1000000.0,Active,CHARLES JAIN,882,Generated,No,No,2026-08-03 11:20:14.272994,,Enterprise System
CD00006109,ACC00005860,7335829813934535,Debit,RuPay,2019-11-29,2024-11-27,0.0,Blocked,IMARAN DAR,450,Generated,Yes,Yes,2026-08-03 11:20:14.272994,,Enterprise System
CD00006110,ACC00005860,9841812926281293,Debit,American Express,2014-12-15,2019-12-14,0.0,Closed,IMARAN DAR,627,Generated,Yes,Yes,2026-08-03 11:20:14.273919,,Enterprise System
CD00006111,ACC00005861,6594820865338985,Debit,Mastercard,2024-04-12,2029-04-11,0.0,Expired,DIPTA DALAL,373,Generated,Yes,No,2026-08-03 11:20:14.273919,,Enterprise System
CD00006112,ACC00005861,4215341159740667,Debit,Visa,2019-05-13,2024-05-11,0.0,Active,DIPTA DALAL,320,Generated,Yes,No,2026-08-03 11:20:14.273919,,Enterprise System
CD00006113,ACC00005862,1161474800476964,Debit,Visa,2024-05-27,2029-05-26,0.0,Active,JAI MAND,892,Generated,Yes,Yes,2026-08-03 11:20:14.274935,,Enterprise System
CD00006114,ACC00005864,2290833601417268,Debit,Mastercard,2015-01-08,2020-01-07,0.0,Active,RACHIT BAL,971,Generated,Yes,No,2026-08-03 11:20:14.274935,,Enterprise System
CD00006115,ACC00005864,9300459618407767,Prepaid,Mastercard,2019-02-08,2024-02-07,25000.0,Active,RACHIT BAL,745,Generated,Yes,No,2026-08-03 11:20:14.275941,,Enterprise System
CD00006116,ACC00005865,8891565791825534,Charge,Visa,2020-12-31,2025-12-30,500000.0,Active,KRISHA MAND,371,Generated,Yes,No,2026-08-03 11:20:14.275941,,Enterprise System
CD00006117,ACC00005865,8371584098528691,Credit,Visa,2022-01-10,2027-01-09,200000.0,Active,KRISHA MAND,175,Generated,Yes,No,2026-08-03 11:20:14.275941,,Enterprise System
CD00006118,ACC00005866,7448531957784448,Debit,Mastercard,2025-01-20,2030-01-19,0.0,Lost,IJAYA MENON,975,Generated,Yes,Yes,2026-08-03 11:20:14.276925,,Enterprise System
CD00006119,ACC00005867,4261922719519247,Debit,Mastercard,2025-11-28,2030-11-27,0.0,Active,SARTHAK DHAWAN,809,Generated,Yes,No,2026-08-03 11:20:14.276925,,Enterprise System
CD00006120,ACC00005868,1244351940942743,Credit,RuPay,2026-02-18,2031-02-17,200000.0,Active,AMRUTA SINHA,769,Generated,No,Yes,2026-08-03 11:20:14.277928,,Enterprise System
CD00006121,ACC00005870,1946036816057873,Debit,Visa,2018-12-12,2023-12-11,0.0,Active,DAYITA SHANKAR,916,Generated,Yes,No,2026-08-03 11:20:14.277928,,Enterprise System
CD00006122,ACC00005871,5601586613679855,Debit,Mastercard,2019-09-14,2024-09-12,0.0,Active,MAYA BEHL,715,Generated,Yes,No,2026-08-03 11:20:14.278917,,Enterprise System
CD00006123,ACC00005871,4766045198525843,Credit,Mastercard,2018-08-22,2023-08-21,50000.0,Active,MAYA BEHL,452,Generated,Yes,Yes,2026-08-03 11:20:14.278917,,Enterprise System
CD00006124,ACC00005874,3596048063911420,Debit,Mastercard,2022-07-28,2027-07-27,0.0,Active,WRIDESH SAHA,765,Generated,Yes,No,2026-08-03 11:20:14.279894,,Enterprise System
CD00006125,ACC00005875,0494588723806472,Debit,Mastercard,2026-01-17,2031-01-16,0.0,Active,LAVANYA KANNAN,390,Generated,Yes,No,2026-08-03 11:20:14.279894,,Enterprise System
CD00006126,ACC00005875,7057848026946578,Debit,RuPay,2026-03-06,2031-03-05,0.0,Active,LAVANYA KANNAN,727,Generated,Yes,No,2026-08-03 11:20:14.279894,,Enterprise System
CD00006127,ACC00005876,7000839770017410,Debit,Mastercard,2011-05-26,2016-05-24,0.0,Active,DAYAMAI DOCTOR,854,Generated,Yes,Yes,2026-08-03 11:20:14.280916,,Enterprise System
CD00006128,ACC00005878,4793327448743720,Debit,Visa,2026-01-12,2031-01-11,0.0,Active,RYAN KALE,953,Generated,Yes,No,2026-08-03 11:20:14.280916,,Enterprise System
CD00006129,ACC00005880,6953743136661405,Prepaid,RuPay,2024-07-31,2029-07-30,50000.0,Active,MITESH BASSI,357,Generated,No,No,2026-08-03 11:20:14.280916,,Enterprise System
CD00006130,ACC00005880,6649229000881991,Debit,RuPay,2020-07-11,2025-07-10,0.0,Active,MITESH BASSI,671,Generated,Yes,No,2026-08-03 11:20:14.282509,,Enterprise System
CD00006131,ACC00005881,2237412957401510,Debit,Mastercard,2024-09-02,2029-09-01,0.0,Active,UMANG BEN,138,Generated,Yes,No,2026-08-03 11:20:14.282670,,Enterprise System
CD00006132,ACC00005882,2095240945649269,Credit,RuPay,2024-08-18,2029-08-17,50000.0,Active,REHAAN TOOR,364,Generated,Yes,No,2026-08-03 11:20:14.282670,,Enterprise System
CD00006133,ACC00005883,2623490163592816,Charge,Mastercard,2018-11-12,2023-11-11,1000000.0,Blocked,TANMAYI SARAN,493,Generated,Yes,No,2026-08-03 11:20:14.283625,,Enterprise System
CD00006134,ACC00005884,9718641979875601,Credit,Mastercard,2015-06-01,2020-05-30,50000.0,Active,MEGHANA KUMAR,481,Generated,Yes,Yes,2026-08-03 11:20:14.283625,,Enterprise System
CD00006135,ACC00005885,3210863574490726,Credit,RuPay,2025-10-14,2030-10-13,100000.0,Active,MUGDHA KALLA,886,Generated,No,Yes,2026-08-03 11:20:14.284606,,Enterprise System
CD00006136,ACC00005886,9030133076505637,Debit,Visa,2019-02-07,2024-02-06,0.0,Lost,PRANAV NARAIN,690,Generated,Yes,No,2026-08-03 11:20:14.284606,,Enterprise System
CD00006137,ACC00005886,5712897687221133,Debit,Visa,2013-11-04,2018-11-03,0.0,Active,PRANAV NARAIN,635,Generated,Yes,Yes,2026-08-03 11:20:14.284606,,Enterprise System
CD00006138,ACC00005887,5519199719684777,Debit,Mastercard,2023-10-04,2028-10-02,0.0,Active,KEVIN SRIDHAR,988,Generated,Yes,No,2026-08-03 11:20:14.285608,,Enterprise System
CD00006139,ACC00005887,8913639121274103,Debit,Mastercard,2026-03-18,2031-03-17,0.0,Active,KEVIN SRIDHAR,610,Generated,No,No,2026-08-03 11:20:14.285608,,Enterprise System
CD00006140,ACC00005888,9312438691162854,Debit,RuPay,2025-07-14,2030-07-13,0.0,Active,LOGAN DASGUPTA,588,Generated,Yes,Yes,2026-08-03 11:20:14.286607,,Enterprise System
CD00006141,ACC00005889,7292737397992213,Debit,RuPay,2019-12-02,2024-11-30,0.0,Active,UDANT BAJWA,663,Generated,Yes,No,2026-08-03 11:20:14.286607,,Enterprise System
CD00006142,ACC00005889,9185693378035625,Prepaid,American Express,2023-11-25,2028-11-23,50000.0,Closed,UDANT BAJWA,619,Generated,Yes,No,2026-08-03 11:20:14.286607,,Enterprise System
CD00006143,ACC00005891,4377691273082081,Debit,Visa,2024-01-21,2029-01-19,0.0,Active,ISHA DUA,237,Generated,Yes,No,2026-08-03 11:20:14.287602,,Enterprise System
CD00006144,ACC00005893,1027143087284991,Credit,Visa,2024-11-09,2029-11-08,200000.0,Active,FAQID RAMAKRISHNAN,408,Generated,Yes,No,2026-08-03 11:20:14.287602,,Enterprise System
CD00006145,ACC00005894,5524796201711045,Debit,Visa,2024-12-31,2029-12-30,0.0,Active,AYUSH DE,466,Generated,Yes,Yes,2026-08-03 11:20:14.288611,,Enterprise System
CD00006146,ACC00005897,3510491164992558,Prepaid,Visa,2026-07-07,2031-07-06,25000.0,Active,SHIVANI LALL,159,Generated,Yes,No,2026-08-03 11:20:14.288611,,Enterprise System
CD00006147,ACC00005898,4987210297876312,Credit,Visa,2026-02-04,2031-02-03,100000.0,Blocked,AADI DIN,976,Generated,Yes,No,2026-08-03 11:20:14.289603,,Enterprise System
CD00006148,ACC00005898,6366509301792666,Debit,Mastercard,2025-09-11,2030-09-10,0.0,Active,AADI DIN,213,Generated,Yes,No,2026-08-03 11:20:14.289603,,Enterprise System
CD00006149,ACC00005899,8924043009701068,Debit,Visa,2015-03-19,2020-03-17,0.0,Expired,CALEB GOPAL,232,Generated,Yes,No,2026-08-03 11:20:14.289603,,Enterprise System
CD00006150,ACC00005900,0090928370372657,Prepaid,Mastercard,2014-03-01,2019-02-28,25000.0,Active,ADITYA KANT,243,Generated,Yes,No,2026-08-03 11:20:14.290611,,Enterprise System
CD00006151,ACC00005901,4993020535979905,Debit,Mastercard,2026-05-21,2031-05-20,0.0,Active,GIRINDRA DATE,695,Generated,Yes,No,2026-08-03 11:20:14.290611,,Enterprise System
CD00006152,ACC00005901,8376091919979387,Debit,RuPay,2026-05-17,2031-05-16,0.0,Active,GIRINDRA DATE,739,Generated,Yes,No,2026-08-03 11:20:14.291612,,Enterprise System
CD00006153,ACC00005902,1730727107810610,Debit,Visa,2026-07-04,2031-07-03,0.0,Expired,BHAVNA SHARMA,678,Generated,Yes,Yes,2026-08-03 11:20:14.291612,,Enterprise System
CD00006154,ACC00005902,8650803090055287,Debit,Visa,2021-07-13,2026-07-12,0.0,Active,BHAVNA SHARMA,397,Generated,Yes,Yes,2026-08-03 11:20:14.292619,,Enterprise System
CD00006155,ACC00005903,6192532334262505,Debit,RuPay,2026-03-09,2031-03-08,0.0,Active,DANIEL DEWAN,902,Generated,Yes,Yes,2026-08-03 11:20:14.292619,,Enterprise System
CD00006156,ACC00005904,5694869436615850,Debit,Visa,2022-10-02,2027-10-01,0.0,Active,ANJALI GUHA,632,Generated,Yes,No,2026-08-03 11:20:14.292619,,Enterprise System
CD00006157,ACC00005905,7024927561237696,Charge,American Express,2012-09-12,2017-09-11,200000.0,Active,HEMANGINI BAJWA,195,Generated,Yes,No,2026-08-03 11:20:14.293935,,Enterprise System
CD00006158,ACC00005906,8945615575256299,Debit,RuPay,2025-09-10,2030-09-09,0.0,Blocked,VRINDA BAHL,117,Generated,Yes,No,2026-08-03 11:20:14.293935,,Enterprise System
CD00006159,ACC00005906,4331663156107388,Debit,Mastercard,2021-08-17,2026-08-16,0.0,Active,VRINDA BAHL,962,Generated,Yes,Yes,2026-08-03 11:20:14.294978,,Enterprise System
CD00006160,ACC00005907,7453773706929474,Credit,Mastercard,2016-07-19,2021-07-18,100000.0,Expired,ANAY CHAND,204,Generated,Yes,No,2026-08-03 11:20:14.294978,,Enterprise System
CD00006161,ACC00005908,2597547898980992,Debit,RuPay,2023-11-13,2028-11-11,0.0,Active,CHARLES AGRAWAL,972,Generated,Yes,No,2026-08-03 11:20:14.294978,,Enterprise System
CD00006162,ACC00005908,6393779246334516,Debit,RuPay,2020-10-28,2025-10-27,0.0,Active,CHARLES AGRAWAL,407,Generated,Yes,Yes,2026-08-03 11:20:14.295992,,Enterprise System
CD00006163,ACC00005909,1906425186077212,Debit,Visa,2022-11-07,2027-11-06,0.0,Active,ZINAL JANI,891,Generated,No,Yes,2026-08-03 11:20:14.295992,,Enterprise System
CD00006164,ACC00005910,7984154497207839,Debit,RuPay,2025-08-05,2030-08-04,0.0,Active,RIDHI DUBE,353,Generated,Yes,Yes,2026-08-03 11:20:14.296936,,Enterprise System
CD00006165,ACC00005912,4054870830484425,Debit,Mastercard,2026-06-25,2031-06-24,0.0,Active,SACHI KANNAN,617,Generated,Yes,No,2026-08-03 11:20:14.296936,,Enterprise System
CD00006166,ACC00005914,5810853745281845,Credit,Visa,2020-03-12,2025-03-11,50000.0,Active,ANDREW GOLA,945,Generated,Yes,No,2026-08-03 11:20:14.298002,,Enterprise System
CD00006167,ACC00005916,6360263443322143,Credit,Visa,2023-11-10,2028-11-08,500000.0,Active,WARJAS MANNE,601,Generated,Yes,No,2026-08-03 11:20:14.298002,,Enterprise System
CD00006168,ACC00005917,9006461226262674,Debit,Mastercard,2021-09-20,2026-09-19,0.0,Active,LIAM KHALSA,300,Generated,No,No,2026-08-03 11:20:14.298002,,Enterprise System
CD00006169,ACC00005918,8669508714480351,Prepaid,American Express,2009-07-09,2014-07-08,10000.0,Active,SAI BIR,824,Generated,Yes,No,2026-08-03 11:20:14.298994,,Enterprise System
CD00006170,ACC00005919,1088563228374019,Debit,RuPay,2020-05-22,2025-05-21,0.0,Active,MAANAS RATTI,855,Generated,No,Yes,2026-08-03 11:20:14.298994,,Enterprise System
CD00006171,ACC00005920,8371622803624534,Debit,RuPay,2024-10-18,2029-10-17,0.0,Active,ANYA SAMA,180,Generated,Yes,No,2026-08-03 11:20:14.298994,,Enterprise System
CD00006172,ACC00005921,8744874336175782,Credit,Visa,2016-12-26,2021-12-25,1000000.0,Active,AADI TOOR,921,Generated,Yes,No,2026-08-03 11:20:14.300597,,Enterprise System
CD00006173,ACC00005922,2215904516654299,Credit,RuPay,2024-12-10,2029-12-09,100000.0,Active,DAKSH BRAR,249,Generated,Yes,No,2026-08-03 11:20:14.300956,,Enterprise System
CD00006174,ACC00005923,2355853574980680,Debit,Visa,2025-06-30,2030-06-29,0.0,Active,GAURAV SARKAR,858,Generated,Yes,No,2026-08-03 11:20:14.300956,,Enterprise System
CD00006175,ACC00005924,4427699331826070,Debit,RuPay,2026-03-11,2031-03-10,0.0,Active,PANINI HAYER,720,Generated,Yes,No,2026-08-03 11:20:14.300956,,Enterprise System
CD00006176,ACC00005925,4071308625405003,Credit,RuPay,2022-05-08,2027-05-07,50000.0,Active,DALBIR KHANNA,287,Generated,Yes,No,2026-08-03 11:20:14.302061,,Enterprise System
CD00006177,ACC00005925,1289230994892683,Credit,Mastercard,2024-08-02,2029-08-01,200000.0,Active,DALBIR KHANNA,181,Generated,Yes,Yes,2026-08-03 11:20:14.302829,,Enterprise System
CD00006178,ACC00005926,5666303534867506,Debit,Visa,2024-06-30,2029-06-29,0.0,Active,WARJAS MITTAL,726,Generated,Yes,No,2026-08-03 11:20:14.302829,,Enterprise System
CD00006179,ACC00005927,5914440521345269,Debit,Visa,2020-11-29,2025-11-28,0.0,Active,WRIDESH SRIDHAR,828,Generated,Yes,No,2026-08-03 11:20:14.303671,,Enterprise System
CD00006180,ACC00005928,3160435753605835,Debit,Visa,2025-05-23,2030-05-22,0.0,Active,HIRAL ANDRA,278,Generated,Yes,No,2026-08-03 11:20:14.303671,,Enterprise System
CD00006181,ACC00005930,7111627690825623,Credit,RuPay,2022-04-12,2027-04-11,500000.0,Active,REYANSH BANDI,148,Generated,Yes,No,2026-08-03 11:20:14.304658,,Enterprise System
CD00006182,ACC00005930,3332102102097248,Debit,Visa,2015-05-16,2020-05-14,0.0,Active,REYANSH BANDI,815,Generated,Yes,No,2026-08-03 11:20:14.304658,,Enterprise System
CD00006183,ACC00005931,0284651340823489,Debit,Visa,2019-07-10,2024-07-08,0.0,Closed,MAANAV KAR,372,Generated,Yes,No,2026-08-03 11:20:14.305749,,Enterprise System
CD00006184,ACC00005931,4689402013800840,Credit,Visa,2013-11-29,2018-11-28,100000.0,Stolen,MAANAV KAR,358,Generated,Yes,No,2026-08-03 11:20:14.305749,,Enterprise System
CD00006185,ACC00005932,9587584634042202,Debit,RuPay,2025-12-12,2030-12-11,0.0,Active,RUSHIL SUBRAMANIAM,105,Generated,Yes,No,2026-08-03 11:20:14.305749,,Enterprise System
CD00006186,ACC00005935,0926826652085432,Debit,Mastercard,2020-05-16,2025-05-15,0.0,Active,EIRAVATI COMAR,376,Generated,Yes,No,2026-08-03 11:20:14.306659,,Enterprise System
CD00006187,ACC00005936,3048901675745997,Debit,Mastercard,2022-08-16,2027-08-15,0.0,Active,MOHINI LAD,400,Generated,Yes,No,2026-08-03 11:20:14.306659,,Enterprise System
CD00006188,ACC00005937,6467163419815130,Debit,RuPay,2026-05-30,2031-05-29,0.0,Active,ELIJAH THAKUR,740,Generated,No,No,2026-08-03 11:20:14.307754,,Enterprise System
CD00006189,ACC00005938,1563574532511946,Debit,Mastercard,2018-08-26,2023-08-25,0.0,Active,VIVAAN ZACHARIA,388,Generated,Yes,No,2026-08-03 11:20:14.307754,,Enterprise System
CD00006190,ACC00005939,8138532441875456,Debit,Visa,2023-07-23,2028-07-21,0.0,Active,MITESH RAMACHANDRAN,672,Generated,Yes,No,2026-08-03 11:20:14.308751,,Enterprise System
CD00006191,ACC00005940,5030365663816340,Credit,Mastercard,2026-03-04,2031-03-03,50000.0,Active,MAANAV MAND,352,Generated,Yes,Yes,2026-08-03 11:20:14.308751,,Enterprise System
CD00006192,ACC00005940,1386634769251330,Debit,Visa,2025-11-23,2030-11-22,0.0,Expired,MAANAV MAND,190,Generated,Yes,No,2026-08-03 11:20:14.308751,,Enterprise System
CD00006193,ACC00005941,9599334805333252,Credit,Visa,2012-03-01,2017-02-28,100000.0,Blocked,LIAM JHA,744,Generated,Yes,No,2026-08-03 11:20:14.309753,,Enterprise System
CD00006194,ACC00005942,2860064738862227,Debit,Visa,2025-05-05,2030-05-04,0.0,Active,OLIVER ACHARYA,304,Generated,Yes,Yes,2026-08-03 11:20:14.309753,,Enterprise System
CD00006195,ACC00005943,0638999943940579,Credit,Mastercard,2018-05-03,2023-05-02,100000.0,Active,BALVEER LALA,380,Generated,Yes,No,2026-08-03 11:20:14.310752,,Enterprise System
CD00006196,ACC00005943,8456273088465427,Debit,American Express,2024-12-25,2029-12-24,0.0,Active,BALVEER LALA,646,Generated,Yes,No,2026-08-03 11:20:14.310752,,Enterprise System
CD00006197,ACC00005947,3616680912021051,Debit,Visa,2024-03-05,2029-03-04,0.0,Active,ABHIRAM KAPUR,199,Generated,Yes,No,2026-08-03 11:20:14.311749,,Enterprise System
CD00006198,ACC00005949,3733429503699957,Debit,RuPay,2011-06-19,2016-06-17,0.0,Active,SNEHA NAZARETH,689,Generated,Yes,Yes,2026-08-03 11:20:14.311749,,Enterprise System
CD00006199,ACC00005949,6694604792400355,Debit,Visa,2023-03-17,2028-03-15,0.0,Active,SNEHA NAZARETH,372,Generated,Yes,No,2026-08-03 11:20:14.311749,,Enterprise System
CD00006200,ACC00005950,7095031900675254,Charge,RuPay,2025-07-25,2030-07-24,50000.0,Active,DIVYA BARAD,923,Generated,Yes,No,2026-08-03 11:20:14.312769,,Enterprise System
CD00006201,ACC00005951,4129725547130860,Debit,RuPay,2017-02-06,2022-02-05,0.0,Active,FINN BUTALA,933,Generated,No,No,2026-08-03 11:20:14.312769,,Enterprise System
CD00006202,ACC00005952,8872758742259601,Debit,American Express,2022-12-21,2027-12-20,0.0,Active,VEER MANNAN,900,Generated,No,No,2026-08-03 11:20:14.312769,,Enterprise System
CD00006203,ACC00005953,2370966176619296,Debit,Mastercard,2009-12-27,2014-12-26,0.0,Active,AARUSH VARMA,123,Generated,Yes,No,2026-08-03 11:20:14.314308,,Enterprise System
CD00006204,ACC00005954,9050807162056051,Prepaid,RuPay,2022-08-19,2027-08-18,10000.0,Active,NITESH MAJUMDAR,240,Generated,Yes,No,2026-08-03 11:20:14.314308,,Enterprise System
CD00006205,ACC00005956,5029127582142342,Debit,Mastercard,2026-07-25,2031-07-24,0.0,Expired,LEKHA DUGAL,465,Generated,Yes,No,2026-08-03 11:20:14.315312,,Enterprise System
CD00006206,ACC00005956,2449504959612176,Prepaid,RuPay,2025-04-02,2030-04-01,50000.0,Active,LEKHA DUGAL,699,Generated,Yes,No,2026-08-03 11:20:14.315312,,Enterprise System
CD00006207,ACC00005957,7374254857175690,Credit,RuPay,2016-09-07,2021-09-06,1000000.0,Active,YOCHANA KURIAN,320,Generated,Yes,No,2026-08-03 11:20:14.315312,,Enterprise System
CD00006208,ACC00005958,3515806859777905,Credit,Visa,2024-12-11,2029-12-10,100000.0,Active,PRANEEL GOPAL,161,Generated,Yes,Yes,2026-08-03 11:20:14.316314,,Enterprise System
CD00006209,ACC00005958,3620436810250475,Debit,Visa,2013-06-24,2018-06-23,0.0,Active,PRANEEL GOPAL,601,Generated,Yes,No,2026-08-03 11:20:14.316314,,Enterprise System
CD00006210,ACC00005959,0627384184653567,Debit,RuPay,2019-11-02,2024-10-31,0.0,Active,JEEVIKA LATA,570,Generated,Yes,No,2026-08-03 11:20:14.317314,,Enterprise System
CD00006211,ACC00005961,6042480099117892,Debit,Mastercard,2023-01-03,2028-01-02,0.0,Active,ANYA SAMA,808,Generated,Yes,No,2026-08-03 11:20:14.317314,,Enterprise System
CD00006212,ACC00005963,3080153476942989,Credit,Visa,2026-02-16,2031-02-15,200000.0,Active,QUINCY KOTA,830,Pending,Yes,No,2026-08-03 11:20:14.317314,,Enterprise System
CD00006213,ACC00005964,7813350770205353,Credit,RuPay,2015-12-17,2020-12-15,500000.0,Blocked,CHANAKYA CHOWDHURY,696,Generated,Yes,No,2026-08-03 11:20:14.318311,,Enterprise System
CD00006214,ACC00005965,1532728979583169,Debit,Visa,2015-01-12,2020-01-11,0.0,Expired,SNEHA NAIR,104,Generated,Yes,No,2026-08-03 11:20:14.318311,,Enterprise System
CD00006215,ACC00005967,1925524728478466,Prepaid,Visa,2019-12-18,2024-12-16,50000.0,Active,HENRY GHOSH,391,Generated,Yes,No,2026-08-03 11:20:14.319314,,Enterprise System
