alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00002365,TR00246057,21,Card Not Present,Under Investigation,2021-11-11 22:01:16,Nicholas Goel,EMP00000108,,2026-08-03 11:22:28.745292,,Fraud Detection System
ALR00002366,TR00060870,61,High Transaction Amount,False Positive,2026-05-11 02:35:34,Lakshit Upadhyay,EMP00000023,2026-06-04,2026-08-03 11:22:28.746279,,Fraud Detection System
ALR00002367,TR00043624,78,High Transaction Amount,Resolved,2016-01-09 04:27:58,Jyoti Solanki,EMP00000213,2016-01-17,2026-08-03 11:22:28.746279,,Fraud Detection System
ALR00002368,TR00040164,57,Multiple Failed Attempts,False Positive,2011-07-13 06:54:01,Nakul Sarma,EMP00000089,2011-07-14,2026-08-03 11:22:28.747303,,Fraud Detection System
ALR00002369,TR00140576,73,Blacklisted Merchant,Open,2024-04-21 05:04:34,,,,2026-08-03 11:22:28.748233,,Fraud Detection System
ALR00002370,TR00239800,79,Velocity Check Failed,Resolved,2018-12-19 16:00:51,Jack Rajan,EMP00000123,2018-12-31,2026-08-03 11:22:28.749282,,Fraud Detection System
ALR00002371,TR00057832,86,Multiple Failed Attempts,Resolved,2017-11-26 01:12:09,Mohini Pathak,EMP00000022,2017-12-17,2026-08-03 11:22:28.750285,,Fraud Detection System
ALR00002372,TR00101586,76,Multiple Failed Attempts,Resolved,2020-08-25 15:57:18,Alka Dewan,EMP00000020,2020-09-15,2026-08-03 11:22:28.750285,,Fraud Detection System
ALR00002373,TR00046065,76,Unusual Spending Pattern,False Positive,2022-12-30 16:55:02,Chaaya Saran,EMP00000030,2023-01-24,2026-08-03 11:22:28.751284,,Fraud Detection System
ALR00002374,TR00160793,44,Blacklisted Merchant,Resolved,2024-08-05 10:33:18,Balveer Parmar,EMP00000105,2024-08-30,2026-08-03 11:22:28.752280,,Fraud Detection System
ALR00002375,TR00108493,34,Location Mismatch,False Positive,2018-03-11 01:08:53,Vaishnavi Bora,EMP00000143,2018-04-09,2026-08-03 11:22:28.752873,,Fraud Detection System
ALR00002376,TR00007367,86,Multiple Failed Attempts,Resolved,2026-07-09 20:44:27,Aadhya Andra,EMP00000312,2026-07-16,2026-08-03 11:22:28.753966,,Fraud Detection System
ALR00002377,TR00154546,60,Unusual Spending Pattern,Resolved,2023-07-13 19:16:46,Gaurang Murty,EMP00000264,2023-07-30,2026-08-03 11:22:28.754971,,Fraud Detection System
ALR00002378,TR00049217,94,Unusual Spending Pattern,False Positive,2019-06-21 14:27:19,Nakul Bhandari,EMP00000075,2019-07-09,2026-08-03 11:22:28.754971,,Fraud Detection System
ALR00002379,TR00148783,46,Location Mismatch,Under Investigation,2026-06-02 07:25:52,Dipta Sarin,EMP00000122,,2026-08-03 11:22:28.755971,,Fraud Detection System
ALR00002380,TR00097656,33,Velocity Check Failed,Open,2014-08-26 13:36:33,,,,2026-08-03 11:22:28.756973,,Fraud Detection System
ALR00002381,TR00176996,19,High Transaction Amount,False Positive,2024-08-09 03:02:54,Sudiksha Aggarwal,EMP00000031,2024-08-22,2026-08-03 11:22:28.756973,,Fraud Detection System
ALR00002382,TR00051344,49,Multiple Failed Attempts,Open,2017-10-06 14:09:58,,,,2026-08-03 11:22:28.757986,,Fraud Detection System
ALR00002383,TR00189274,42,High Transaction Amount,Closed,2024-04-04 06:39:22,Nilima Nath,EMP00000260,2024-04-22,2026-08-03 11:22:28.757986,,Fraud Detection System
ALR00002384,TR00203703,10,Card Not Present,False Positive,2023-12-25 06:10:02,Nilima Nath,EMP00000260,2024-01-13,2026-08-03 11:22:28.758976,,Fraud Detection System
ALR00002385,TR00016148,10,Unusual Spending Pattern,Closed,2026-05-18 13:35:18,Lakshit Upadhyay,EMP00000023,2026-06-03,2026-08-03 11:22:28.759990,,Fraud Detection System
ALR00002386,TR00025548,22,High Transaction Amount,Resolved,2024-03-13 00:20:29,Frederick Khurana,EMP00000208,2024-04-11,2026-08-03 11:22:28.760963,,Fraud Detection System
ALR00002387,TR00219000,25,High Transaction Amount,Under Investigation,2025-03-24 12:18:23,Kashvi Sarma,EMP00000045,,2026-08-03 11:22:28.760963,,Fraud Detection System
ALR00002388,TR00046608,74,Multiple Failed Attempts,Resolved,2026-03-07 10:03:08,Dipta Sarin,EMP00000122,2026-03-09,2026-08-03 11:22:28.762559,,Fraud Detection System
ALR00002389,TR00081801,20,High Transaction Amount,Resolved,2015-03-26 05:29:11,Chaaya Saran,EMP00000030,2015-04-11,2026-08-03 11:22:28.762559,,Fraud Detection System
ALR00002390,TR00114909,6,Card Not Present,Resolved,2025-05-31 19:55:37,Chandresh Sood,EMP00000074,2025-06-03,2026-08-03 11:22:28.763649,,Fraud Detection System
ALR00002391,TR00065443,28,Location Mismatch,Resolved,2018-01-20 21:34:33,Diya Rattan,EMP00000016,2018-02-05,2026-08-03 11:22:28.764570,,Fraud Detection System
ALR00002392,TR00216580,54,Multiple Failed Attempts,False Positive,2026-03-08 20:48:26,Rudra Sandal,EMP00000245,2026-03-12,2026-08-03 11:22:28.765648,,Fraud Detection System
ALR00002393,TR00132509,80,Location Mismatch,Open,2021-01-27 20:02:28,,,,2026-08-03 11:22:28.765648,,Fraud Detection System
ALR00002394,TR00160484,16,High Transaction Amount,Closed,2018-01-31 11:40:27,Alka Dewan,EMP00000020,2018-02-27,2026-08-03 11:22:28.766654,,Fraud Detection System
ALR00002395,TR00150032,68,Unusual Spending Pattern,Resolved,2025-02-01 00:05:44,Rudra Sandal,EMP00000245,2025-02-19,2026-08-03 11:22:28.767662,,Fraud Detection System
ALR00002396,TR00153824,49,Multiple Failed Attempts,Resolved,2026-06-10 15:40:22,Rudra Sandal,EMP00000245,2026-06-23,2026-08-03 11:22:28.768663,,Fraud Detection System
ALR00002397,TR00147467,89,Blacklisted Merchant,Resolved,2017-11-23 17:50:45,Meghana Maharaj,EMP00000320,2017-12-05,2026-08-03 11:22:28.769666,,Fraud Detection System
ALR00002398,TR00087047,91,Velocity Check Failed,False Positive,2025-09-22 11:34:01,Pranav Lanka,EMP00000120,2025-10-21,2026-08-03 11:22:28.769666,,Fraud Detection System
ALR00002399,TR00212253,60,High Transaction Amount,False Positive,2021-04-23 23:27:23,Jeremiah Dave,EMP00000041,2021-04-30,2026-08-03 11:22:28.770657,,Fraud Detection System
ALR00002400,TR00155326,93,Location Mismatch,False Positive,2025-06-21 18:24:24,Nicholas Goel,EMP00000108,2025-07-07,2026-08-03 11:22:28.770657,,Fraud Detection System
ALR00002401,TR00204934,53,Unusual Spending Pattern,Closed,2019-08-17 11:22:12,Nicholas Goel,EMP00000108,2019-08-20,2026-08-03 11:22:28.772249,,Fraud Detection System
ALR00002402,TR00177338,6,Unusual Spending Pattern,False Positive,2008-09-06 20:12:29,Lakshit Upadhyay,EMP00000023,2008-10-04,2026-08-03 11:22:28.773369,,Fraud Detection System
ALR00002403,TR00074664,47,Blacklisted Merchant,False Positive,2015-10-31 12:05:54,Ishwar Kamdar,EMP00000185,2015-11-06,2026-08-03 11:22:28.773369,,Fraud Detection System
ALR00002404,TR00154625,31,Blacklisted Merchant,Resolved,2025-01-16 15:44:26,Devansh Sachdeva,EMP00000161,2025-02-01,2026-08-03 11:22:28.774341,,Fraud Detection System
ALR00002405,TR00021339,33,Card Not Present,Resolved,2011-02-24 03:40:49,Jack Rajan,EMP00000123,2011-03-11,2026-08-03 11:22:28.775343,,Fraud Detection System
ALR00002406,TR00033311,6,Blacklisted Merchant,Closed,2017-07-30 08:33:41,Jeremiah Dave,EMP00000041,2017-08-18,2026-08-03 11:22:28.776346,,Fraud Detection System
ALR00002407,TR00029494,88,High Transaction Amount,False Positive,2025-01-08 14:14:19,Dipta Sarin,EMP00000122,2025-01-14,2026-08-03 11:22:28.777345,,Fraud Detection System
ALR00002408,TR00076507,37,Unusual Spending Pattern,Open,2023-10-15 22:24:11,,,,2026-08-03 11:22:28.777345,,Fraud Detection System
ALR00002409,TR00045769,52,Unusual Spending Pattern,Resolved,2021-07-08 03:34:28,Oni Dubey,EMP00000346,2021-08-05,2026-08-03 11:22:28.778339,,Fraud Detection System
ALR00002410,TR00174270,54,Card Not Present,Resolved,2022-12-22 04:14:44,Kashvi Sarma,EMP00000045,2022-12-26,2026-08-03 11:22:28.779340,,Fraud Detection System
ALR00002411,TR00128332,52,Card Not Present,Resolved,2014-12-06 06:25:30,Yagnesh Shan,EMP00000279,2014-12-21,2026-08-03 11:22:28.779340,,Fraud Detection System
ALR00002412,TR00105056,91,High Transaction Amount,False Positive,2026-07-02 19:38:21,Veer Bir,EMP00000050,2026-07-29,2026-08-03 11:22:28.780339,,Fraud Detection System
ALR00002413,TR00034292,21,High Transaction Amount,Under Investigation,2024-06-19 08:40:29,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.781256,,Fraud Detection System
ALR00002414,TR00096326,93,Velocity Check Failed,Under Investigation,2026-07-22 09:43:53,Kiaan Shetty,EMP00000150,,2026-08-03 11:22:28.782344,,Fraud Detection System
ALR00002415,TR00046348,22,Location Mismatch,False Positive,2011-11-27 03:49:45,Aditya Shanker,EMP00000084,2011-12-15,2026-08-03 11:22:28.782935,,Fraud Detection System
ALR00002416,TR00159599,3,Location Mismatch,Closed,2024-02-21 02:27:16,Nakul Sarma,EMP00000089,2024-03-07,2026-08-03 11:22:28.784028,,Fraud Detection System
ALR00002417,TR00174270,10,Multiple Failed Attempts,Resolved,2022-12-22 05:28:44,Aahana Pillay,EMP00000186,2022-12-28,2026-08-03 11:22:28.784028,,Fraud Detection System
ALR00002418,TR00161991,50,Unusual Spending Pattern,Resolved,2012-11-13 00:39:20,Pranav Lanka,EMP00000120,2012-12-08,2026-08-03 11:22:28.785028,,Fraud Detection System
ALR00002419,TR00249976,75,Card Not Present,Resolved,2018-07-07 05:09:10,Nilima Nath,EMP00000260,2018-07-11,2026-08-03 11:22:28.786027,,Fraud Detection System
ALR00002420,TR00139545,39,Blacklisted Merchant,Resolved,2021-10-26 08:48:25,Nakul Bhandari,EMP00000075,2021-11-15,2026-08-03 11:22:28.787032,,Fraud Detection System
ALR00002421,TR00122910,80,Card Not Present,Resolved,2022-11-14 16:38:17,Frederick Khurana,EMP00000208,2022-12-08,2026-08-03 11:22:28.788038,,Fraud Detection System
ALR00002422,TR00034861,60,Velocity Check Failed,Under Investigation,2026-05-03 13:35:50,Jack Rajan,EMP00000123,,2026-08-03 11:22:28.788038,,Fraud Detection System
ALR00002423,TR00078995,64,Velocity Check Failed,Under Investigation,2021-07-03 09:21:27,Onveer Walla,EMP00000012,,2026-08-03 11:22:28.789031,,Fraud Detection System
ALR00002424,TR00113359,51,Location Mismatch,Under Investigation,2021-04-05 18:13:11,Ishwar Kamdar,EMP00000185,,2026-08-03 11:22:28.790034,,Fraud Detection System
ALR00002425,TR00013825,10,Multiple Failed Attempts,False Positive,2026-06-02 01:17:52,Nimrat Dubey,EMP00000296,2026-06-19,2026-08-03 11:22:28.791031,,Fraud Detection System
ALR00002426,TR00089889,19,Blacklisted Merchant,Under Investigation,2026-01-03 10:24:42,Aadhya Andra,EMP00000312,,2026-08-03 11:22:28.791031,,Fraud Detection System
ALR00002427,TR00002558,35,Blacklisted Merchant,Resolved,2026-06-04 10:07:08,Lajita Seshadri,EMP00000235,2026-06-04,2026-08-03 11:22:28.792636,,Fraud Detection System
ALR00002428,TR00033905,46,High Transaction Amount,Under Investigation,2019-07-22 03:58:49,Kiaan Shetty,EMP00000150,,2026-08-03 11:22:28.792636,,Fraud Detection System
ALR00002429,TR00205233,91,Velocity Check Failed,Open,2022-10-14 03:34:20,,,,2026-08-03 11:22:28.793736,,Fraud Detection System
ALR00002430,TR00241204,57,Location Mismatch,False Positive,2025-04-11 08:31:58,Ronith Patla,EMP00000126,2025-04-28,2026-08-03 11:22:28.793736,,Fraud Detection System
ALR00002431,TR00126960,18,Blacklisted Merchant,Resolved,2025-06-19 22:19:27,Lajita Seshadri,EMP00000235,2025-07-03,2026-08-03 11:22:28.794737,,Fraud Detection System
ALR00002432,TR00124282,14,Velocity Check Failed,Resolved,2021-06-10 15:38:52,Dipta Sarin,EMP00000122,2021-06-18,2026-08-03 11:22:28.795726,,Fraud Detection System
ALR00002433,TR00171949,61,Location Mismatch,False Positive,2022-09-11 05:08:27,Jyoti Solanki,EMP00000213,2022-09-21,2026-08-03 11:22:28.796728,,Fraud Detection System
ALR00002434,TR00104476,77,Multiple Failed Attempts,Open,2025-11-15 02:20:01,,,,2026-08-03 11:22:28.796728,,Fraud Detection System
ALR00002435,TR00211007,46,Multiple Failed Attempts,False Positive,2012-04-17 11:05:20,Balveer Parmar,EMP00000105,2012-05-03,2026-08-03 11:22:28.797647,,Fraud Detection System
ALR00002436,TR00122707,97,Blacklisted Merchant,Open,2024-02-25 03:14:27,,,,2026-08-03 11:22:28.797647,,Fraud Detection System
ALR00002437,TR00020824,57,Blacklisted Merchant,Resolved,2025-02-11 23:16:05,Alka Dewan,EMP00000020,2025-03-06,2026-08-03 11:22:28.798738,,Fraud Detection System
ALR00002438,TR00007804,88,Velocity Check Failed,Under Investigation,2020-07-24 13:20:48,Jeremiah Dave,EMP00000041,,2026-08-03 11:22:28.799741,,Fraud Detection System
ALR00002439,TR00191463,82,Unusual Spending Pattern,Resolved,2022-10-06 16:44:15,Riya Pai,EMP00000314,2022-10-15,2026-08-03 11:22:28.800731,,Fraud Detection System
ALR00002440,TR00073239,95,Card Not Present,Under Investigation,2023-03-06 05:45:10,Hritik Kaur,EMP00000338,,2026-08-03 11:22:28.800731,,Fraud Detection System
ALR00002441,TR00068682,15,Location Mismatch,Under Investigation,2024-08-06 10:28:31,Devansh Sachdeva,EMP00000161,,2026-08-03 11:22:28.802324,,Fraud Detection System
ALR00002442,TR00135158,74,Location Mismatch,Resolved,2014-08-07 10:43:42,Devansh Sachdeva,EMP00000161,2014-08-17,2026-08-03 11:22:28.802324,,Fraud Detection System
ALR00002443,TR00042112,34,Blacklisted Merchant,False Positive,2014-04-14 01:49:17,Chandresh Sood,EMP00000074,2014-04-20,2026-08-03 11:22:28.803437,,Fraud Detection System
ALR00002444,TR00114827,86,Unusual Spending Pattern,Open,2017-10-03 12:15:21,,,,2026-08-03 11:22:28.804418,,Fraud Detection System
ALR00002445,TR00186700,38,Multiple Failed Attempts,Resolved,2015-09-07 04:27:12,Prisha Andra,EMP00000100,2015-09-14,2026-08-03 11:22:28.804418,,Fraud Detection System
ALR00002446,TR00192706,57,Card Not Present,Resolved,2024-02-28 00:33:54,Pallavi Kakar,EMP00000043,2024-03-02,2026-08-03 11:22:28.805422,,Fraud Detection System
ALR00002447,TR00138192,3,Velocity Check Failed,Closed,2019-09-19 10:53:07,Aahana Pillay,EMP00000186,2019-10-03,2026-08-03 11:22:28.806423,,Fraud Detection System
ALR00002448,TR00028477,42,Multiple Failed Attempts,Resolved,2022-04-01 00:41:45,Prisha Andra,EMP00000100,2022-04-05,2026-08-03 11:22:28.807424,,Fraud Detection System
ALR00002449,TR00028733,41,Location Mismatch,Open,2019-03-04 17:29:44,,,,2026-08-03 11:22:28.807424,,Fraud Detection System
ALR00002450,TR00195080,22,High Transaction Amount,Resolved,2026-01-20 07:07:29,Lakshit Upadhyay,EMP00000023,2026-02-13,2026-08-03 11:22:28.808416,,Fraud Detection System
ALR00002451,TR00207150,68,Unusual Spending Pattern,Closed,2026-07-16 20:39:40,Meghana Maharaj,EMP00000320,2026-07-29,2026-08-03 11:22:28.809420,,Fraud Detection System
ALR00002452,TR00091806,62,Card Not Present,Open,2016-12-08 16:28:32,,,,2026-08-03 11:22:28.809420,,Fraud Detection System
ALR00002453,TR00206976,28,Location Mismatch,Closed,2018-08-21 17:23:56,Ekaja Zachariah,EMP00000158,2018-09-15,2026-08-03 11:22:28.810419,,Fraud Detection System
ALR00002454,TR00010659,14,Blacklisted Merchant,Resolved,2024-06-14 04:15:46,Aditya Shanker,EMP00000084,2024-06-15,2026-08-03 11:22:28.811418,,Fraud Detection System
ALR00002455,TR00180663,74,Card Not Present,False Positive,2026-03-30 06:06:02,Onveer Walla,EMP00000012,2026-04-15,2026-08-03 11:22:28.811418,,Fraud Detection System
ALR00002456,TR00137362,67,High Transaction Amount,Resolved,2016-03-20 14:18:31,Diya Rattan,EMP00000016,2016-03-26,2026-08-03 11:22:28.813009,,Fraud Detection System
ALR00002457,TR00247472,51,Blacklisted Merchant,Closed,2026-06-11 16:01:09,Yagnesh Shan,EMP00000279,2026-07-09,2026-08-03 11:22:28.813009,,Fraud Detection System
ALR00002458,TR00025702,56,Velocity Check Failed,Open,2015-10-20 18:38:35,,,,2026-08-03 11:22:28.814114,,Fraud Detection System
ALR00002459,TR00208645,38,Card Not Present,Resolved,2023-08-14 10:16:06,Kiaan Shetty,EMP00000150,2023-09-01,2026-08-03 11:22:28.815099,,Fraud Detection System
ALR00002460,TR00189031,70,Unusual Spending Pattern,False Positive,2021-12-31 01:34:51,Kashvi Sarma,EMP00000045,2022-01-07,2026-08-03 11:22:28.815099,,Fraud Detection System
ALR00002461,TR00074715,5,High Transaction Amount,Closed,2022-02-15 13:56:54,Zayyan Bumb,EMP00000179,2022-02-22,2026-08-03 11:22:28.816101,,Fraud Detection System
ALR00002462,TR00249817,61,Velocity Check Failed,Closed,2023-07-11 14:01:34,Chandresh Sood,EMP00000074,2023-07-19,2026-08-03 11:22:28.817101,,Fraud Detection System
ALR00002463,TR00113053,44,Card Not Present,False Positive,2025-06-07 15:36:08,Prisha Andra,EMP00000100,2025-06-15,2026-08-03 11:22:28.818107,,Fraud Detection System
ALR00002464,TR00087187,11,Unusual Spending Pattern,Under Investigation,2020-12-27 02:21:01,Aditya Shanker,EMP00000084,,2026-08-03 11:22:28.819111,,Fraud Detection System
ALR00002465,TR00205584,45,Location Mismatch,Resolved,2024-11-28 10:52:12,Kashvi Sarma,EMP00000045,2024-12-19,2026-08-03 11:22:28.819111,,Fraud Detection System
ALR00002466,TR00110213,5,Location Mismatch,Resolved,2013-01-17 09:48:25,Diya Rattan,EMP00000016,2013-01-19,2026-08-03 11:22:28.820108,,Fraud Detection System
ALR00002467,TR00248447,40,Blacklisted Merchant,Resolved,2026-06-06 03:56:56,Rudra Sandal,EMP00000245,2026-06-25,2026-08-03 11:22:28.821103,,Fraud Detection System
ALR00002468,TR00195263,23,High Transaction Amount,Open,2026-04-11 02:30:53,,,,2026-08-03 11:22:28.821103,,Fraud Detection System
ALR00002469,TR00059030,20,Velocity Check Failed,Under Investigation,2024-12-09 18:49:26,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.821103,,Fraud Detection System
ALR00002470,TR00204189,88,Location Mismatch,Under Investigation,2022-04-10 21:07:33,Jagdish Koshy,EMP00000078,,2026-08-03 11:22:28.822709,,Fraud Detection System
ALR00002471,TR00147679,39,Velocity Check Failed,False Positive,2026-05-11 00:03:26,Ekansh Keer,EMP00000077,2026-05-28,2026-08-03 11:22:28.823808,,Fraud Detection System
ALR00002472,TR00087730,73,Card Not Present,Under Investigation,2026-07-03 10:37:44,Ekaja Zachariah,EMP00000158,,2026-08-03 11:22:28.824806,,Fraud Detection System
ALR00002473,TR00178568,58,Multiple Failed Attempts,Resolved,2015-04-12 23:15:24,Gaurang Murty,EMP00000264,2015-04-23,2026-08-03 11:22:28.824806,,Fraud Detection System
ALR00002474,TR00158967,94,Multiple Failed Attempts,False Positive,2025-08-17 08:02:51,Pallavi Kakar,EMP00000043,2025-09-07,2026-08-03 11:22:28.826817,,Fraud Detection System
ALR00002475,TR00041654,70,Blacklisted Merchant,Resolved,2013-10-28 05:16:52,Vaishnavi Bora,EMP00000143,2013-11-26,2026-08-03 11:22:28.826817,,Fraud Detection System
ALR00002476,TR00034628,95,High Transaction Amount,Open,2016-04-30 18:14:39,,,,2026-08-03 11:22:28.827808,,Fraud Detection System
ALR00002477,TR00051538,73,Location Mismatch,False Positive,2024-06-28 22:18:19,Pranav Lanka,EMP00000120,2024-07-11,2026-08-03 11:22:28.828809,,Fraud Detection System
ALR00002478,TR00051604,68,High Transaction Amount,Resolved,2025-05-12 03:22:43,Veer Bir,EMP00000050,2025-06-02,2026-08-03 11:22:28.828809,,Fraud Detection System
ALR00002479,TR00015337,39,Location Mismatch,Resolved,2018-08-28 01:23:50,Jagdish Koshy,EMP00000078,2018-09-08,2026-08-03 11:22:28.829808,,Fraud Detection System
ALR00002480,TR00087768,66,Velocity Check Failed,Closed,2009-04-01 03:34:53,Balendra Pingle,EMP00000102,2009-04-26,2026-08-03 11:22:28.830794,,Fraud Detection System
ALR00002481,TR00070344,42,Location Mismatch,False Positive,2026-05-04 08:20:21,Hritik Kaur,EMP00000338,2026-05-15,2026-08-03 11:22:28.830794,,Fraud Detection System
ALR00002482,TR00135507,31,Multiple Failed Attempts,Under Investigation,2017-09-05 20:44:09,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.832387,,Fraud Detection System
ALR00002483,TR00081239,30,Card Not Present,False Positive,2017-10-15 22:44:01,Onveer Walla,EMP00000012,2017-10-30,2026-08-03 11:22:28.833500,,Fraud Detection System
ALR00002484,TR00176785,66,Blacklisted Merchant,False Positive,2012-04-07 00:59:19,Devansh Sachdeva,EMP00000161,2012-04-29,2026-08-03 11:22:28.834482,,Fraud Detection System
ALR00002485,TR00072496,20,Blacklisted Merchant,Open,2026-07-30 00:22:18,,,,2026-08-03 11:22:28.834482,,Fraud Detection System
ALR00002486,TR00066733,52,Card Not Present,Resolved,2023-11-10 18:03:50,Pallavi Kakar,EMP00000043,2023-11-19,2026-08-03 11:22:28.835487,,Fraud Detection System
ALR00002487,TR00215367,8,Velocity Check Failed,Resolved,2025-12-30 07:51:31,Oni Dubey,EMP00000346,2026-01-16,2026-08-03 11:22:28.836490,,Fraud Detection System
ALR00002488,TR00246442,83,Velocity Check Failed,False Positive,2024-10-21 11:19:26,Gaurang Murty,EMP00000264,2024-11-17,2026-08-03 11:22:28.836490,,Fraud Detection System
ALR00002489,TR00170540,55,High Transaction Amount,Resolved,2010-01-29 01:00:25,Jeremiah Dave,EMP00000041,2010-02-19,2026-08-03 11:22:28.837487,,Fraud Detection System
ALR00002490,TR00023961,49,Velocity Check Failed,Under Investigation,2020-07-01 18:37:39,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.838488,,Fraud Detection System
ALR00002491,TR00240935,3,Blacklisted Merchant,Closed,2019-02-19 20:14:02,Indira Misra,EMP00000166,2019-03-13,2026-08-03 11:22:28.839490,,Fraud Detection System
ALR00002492,TR00197853,79,Blacklisted Merchant,False Positive,2016-03-31 02:07:44,Ronith Patla,EMP00000126,2016-04-13,2026-08-03 11:22:28.839490,,Fraud Detection System
ALR00002493,TR00230119,60,Location Mismatch,Resolved,2024-11-26 18:26:31,Vaishnavi Bora,EMP00000143,2024-12-14,2026-08-03 11:22:28.840486,,Fraud Detection System
ALR00002494,TR00248129,19,Velocity Check Failed,Resolved,2019-02-13 05:15:04,Lakshit Dora,EMP00000159,2019-03-09,2026-08-03 11:22:28.841486,,Fraud Detection System
ALR00002495,TR00217703,27,Unusual Spending Pattern,Under Investigation,2024-11-23 07:15:18,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.842479,,Fraud Detection System
ALR00002496,TR00031747,23,Unusual Spending Pattern,Resolved,2023-07-13 18:52:36,Oni Dubey,EMP00000346,2023-08-07,2026-08-03 11:22:28.843073,,Fraud Detection System
ALR00002497,TR00217449,29,Multiple Failed Attempts,Resolved,2025-06-21 12:37:26,Aadhya Andra,EMP00000312,2025-07-11,2026-08-03 11:22:28.844165,,Fraud Detection System
ALR00002498,TR00062318,13,Velocity Check Failed,False Positive,2020-04-17 00:30:02,Aadhya Andra,EMP00000312,2020-04-24,2026-08-03 11:22:28.844165,,Fraud Detection System
ALR00002499,TR00178732,41,Velocity Check Failed,Under Investigation,2011-03-08 08:05:38,Pranav Lanka,EMP00000120,,2026-08-03 11:22:28.845255,,Fraud Detection System
ALR00002500,TR00208224,18,High Transaction Amount,Under Investigation,2015-01-06 03:09:43,Zaid Dara,EMP00000149,,2026-08-03 11:22:28.846266,,Fraud Detection System
ALR00002501,TR00191593,96,Location Mismatch,Closed,2025-09-07 00:02:00,Ronith Patla,EMP00000126,2025-09-16,2026-08-03 11:22:28.847282,,Fraud Detection System
ALR00002502,TR00169825,81,Card Not Present,Closed,2023-09-10 06:04:54,Alka Dewan,EMP00000020,2023-10-09,2026-08-03 11:22:28.848217,,Fraud Detection System
ALR00002503,TR00122874,15,Blacklisted Merchant,Resolved,2016-10-21 07:31:49,Kashvi Sarma,EMP00000045,2016-10-27,2026-08-03 11:22:28.848217,,Fraud Detection System
ALR00002504,TR00145062,91,Blacklisted Merchant,Resolved,2023-10-26 03:11:32,Nicholas Goel,EMP00000108,2023-11-07,2026-08-03 11:22:28.849270,,Fraud Detection System
ALR00002505,TR00067097,46,Unusual Spending Pattern,Resolved,2024-07-10 16:54:48,Ojas Ray,EMP00000066,2024-07-12,2026-08-03 11:22:28.850258,,Fraud Detection System
ALR00002506,TR00104050,40,Velocity Check Failed,Resolved,2023-05-23 16:19:18,Yuvraj Handa,EMP00000060,2023-06-15,2026-08-03 11:22:28.851256,,Fraud Detection System
ALR00002507,TR00113592,12,Card Not Present,False Positive,2023-07-30 00:53:59,Ronith Patla,EMP00000126,2023-08-17,2026-08-03 11:22:28.852258,,Fraud Detection System
ALR00002508,TR00159197,60,Unusual Spending Pattern,False Positive,2017-03-30 22:54:42,Prisha Andra,EMP00000100,2017-04-25,2026-08-03 11:22:28.852858,,Fraud Detection System
ALR00002509,TR00220950,74,Unusual Spending Pattern,Resolved,2022-08-20 00:48:26,Jagdish Koshy,EMP00000078,2022-08-24,2026-08-03 11:22:28.852858,,Fraud Detection System
ALR00002510,TR00023385,43,Multiple Failed Attempts,Resolved,2026-07-30 02:57:35,Onveer Walla,EMP00000012,2026-08-02,2026-08-03 11:22:28.853965,,Fraud Detection System
ALR00002511,TR00129549,34,Location Mismatch,Closed,2020-07-18 19:31:01,Pranav Lanka,EMP00000120,2020-07-24,2026-08-03 11:22:28.854968,,Fraud Detection System
ALR00002512,TR00069646,25,Location Mismatch,Under Investigation,2026-03-18 06:09:41,Nilima Nath,EMP00000260,,2026-08-03 11:22:28.855957,,Fraud Detection System
ALR00002513,TR00234397,78,High Transaction Amount,Resolved,2009-10-06 09:02:27,Nakul Sarma,EMP00000089,2009-10-19,2026-08-03 11:22:28.856951,,Fraud Detection System
ALR00002514,TR00092426,98,Multiple Failed Attempts,False Positive,2024-02-16 03:00:18,Diya Rattan,EMP00000016,2024-02-20,2026-08-03 11:22:28.856951,,Fraud Detection System
ALR00002515,TR00237732,76,Multiple Failed Attempts,Closed,2025-06-01 05:41:29,Alka Dewan,EMP00000020,2025-06-08,2026-08-03 11:22:28.857953,,Fraud Detection System
ALR00002516,TR00082137,43,High Transaction Amount,Resolved,2023-06-17 02:53:47,Jyoti Solanki,EMP00000213,2023-06-30,2026-08-03 11:22:28.858958,,Fraud Detection System
ALR00002517,TR00000602,5,Card Not Present,Under Investigation,2019-10-10 02:32:41,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.859958,,Fraud Detection System
ALR00002518,TR00194838,39,Location Mismatch,Resolved,2023-09-02 22:51:16,Yagnesh Shan,EMP00000279,2023-09-23,2026-08-03 11:22:28.860909,,Fraud Detection System
ALR00002519,TR00184230,64,High Transaction Amount,Resolved,2024-11-10 15:18:00,Nimrat Dubey,EMP00000296,2024-12-04,2026-08-03 11:22:28.860909,,Fraud Detection System
ALR00002520,TR00183804,76,Card Not Present,Resolved,2021-01-22 19:47:42,Jeremiah Dave,EMP00000041,2021-01-29,2026-08-03 11:22:28.862504,,Fraud Detection System
