account_id,customer_id,branch_id,account_opened_branch_id,account_number,account_type,currency,account_status,open_date,current_balance,interest_rate,account_created_city,account_created_state,created_at,updated_at,source_system
ACC00007422,CUST00005236,BR00000064,BR00000064,540399304376,Recurring Deposit,INR,Active,2023-09-26,632229.9,5.83,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.491429,,Enterprise System
ACC00007423,CUST00005173,BR00000067,BR00000067,355329195242,Salary,INR,Active,2013-04-05,230156.72,3.39,JEHANABAD,BIHAR,2026-08-03 12:14:11.491429,,Enterprise System
ACC00007424,CUST00005656,BR00000057,BR00000058,852869688474,Savings,INR,Active,2024-09-04,357791.65,2.88,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.491429,,Enterprise System
ACC00007425,CUST00005129,BR00000064,BR00000064,549579736796,Salary,INR,Active,2021-06-02,63874.27,3.63,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.491429,,Enterprise System
ACC00007426,CUST00005440,BR00000065,BR00000065,156783484985,Recurring Deposit,INR,Active,2008-07-27,999506.22,6.04,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.492428,,Enterprise System
ACC00007427,CUST00005596,BR00000072,BR00000072,417776335473,NRE,EUR,Active,2012-04-24,2693926.64,6.13,SITAMARHI,BIHAR,2026-08-03 12:14:11.492428,,Enterprise System
ACC00007428,CUST00005924,BR00000056,BR00000056,239707095539,Fixed Deposit,INR,Active,2007-04-03,4375229.47,7.47,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.492428,,Enterprise System
ACC00007429,CUST00005736,BR00000067,BR00000067,589541996897,Savings,INR,Active,2015-03-13,112165.19,3.52,JEHANABAD,BIHAR,2026-08-03 12:14:11.492428,,Enterprise System
ACC00007430,CUST00005537,BR00000057,BR00000057,460710680061,Savings,INR,Active,2025-04-21,110099.54,3.37,JAJAPUR,ODISHA,2026-08-03 12:14:11.492428,,Enterprise System
ACC00007431,CUST00005801,BR00000060,BR00000060,600279932148,Current,INR,Active,2018-06-18,1460787.3,0.0,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.493428,,Enterprise System
ACC00007432,CUST00005701,BR00000052,BR00000052,680202827831,Fixed Deposit,INR,Active,2022-12-07,3613064.09,6.68,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.493428,,Enterprise System
ACC00007433,CUST00005084,BR00000071,BR00000071,097785630048,Savings,INR,Active,2023-10-28,22909.93,3.77,CHURU,RAJASTHAN,2026-08-03 12:14:11.493428,,Enterprise System
ACC00007434,CUST00005469,BR00000075,BR00000075,289810640864,Savings,INR,Active,2015-08-18,277586.49,3.7,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.493428,,Enterprise System
ACC00007435,CUST00005261,BR00000051,BR00000051,594112106217,NRE,GBP,Active,2024-01-02,6103467.63,6.52,HYDERABAD,TELANGANA,2026-08-03 12:14:11.493428,,Enterprise System
ACC00007436,CUST00005623,BR00000057,BR00000057,446104909508,Current,INR,Frozen,2023-05-20,1861232.08,0.0,JAJAPUR,ODISHA,2026-08-03 12:14:11.494428,,Enterprise System
ACC00007437,CUST00005015,BR00000055,BR00000055,450421758563,Savings,INR,Active,2014-02-07,55016.95,3.45,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.494428,,Enterprise System
ACC00007438,CUST00005170,BR00000060,BR00000060,629973229183,Savings,INR,Active,2014-10-17,177113.56,4.48,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.494428,,Enterprise System
ACC00007439,CUST00005972,BR00000073,BR00000073,022970972575,Savings,INR,Active,2020-02-09,180906.3,3.42,MANDYA,KARNATAKA,2026-08-03 12:14:11.494428,,Enterprise System
ACC00007440,CUST00005235,BR00000057,BR00000057,012709536920,Savings,INR,Active,2012-09-11,97365.52,4.23,JAJAPUR,ODISHA,2026-08-03 12:14:11.494428,,Enterprise System
ACC00007441,CUST00005524,BR00000058,BR00000058,660959842457,Savings,INR,Active,2025-12-24,221502.71,4.14,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.495428,,Enterprise System
ACC00007442,CUST00005322,BR00000069,BR00000069,741566492605,Savings,INR,Active,2022-02-27,219486.18,3.69,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.495428,,Enterprise System
ACC00007443,CUST00005424,BR00000057,BR00000057,146180290037,Savings,INR,Active,2009-08-24,310753.58,4.49,JAJAPUR,ODISHA,2026-08-03 12:14:11.495428,,Enterprise System
ACC00007444,CUST00005851,BR00000055,BR00000055,366571474848,Fixed Deposit,INR,Closed,2017-11-18,4629604.4,7.29,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.495428,,Enterprise System
ACC00007445,CUST00005360,BR00000051,BR00000051,662808049489,Savings,INR,Closed,2007-07-09,338169.6,2.53,HYDERABAD,TELANGANA,2026-08-03 12:14:11.495428,,Enterprise System
ACC00007446,CUST00005092,BR00000058,BR00000058,462271700644,Salary,INR,Active,2014-10-28,155036.11,2.57,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.496428,,Enterprise System
ACC00007447,CUST00005204,BR00000061,BR00000061,343010152498,Fixed Deposit,INR,Active,2023-11-25,4453721.83,7.48,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.496428,,Enterprise System
ACC00007448,CUST00005124,BR00000060,BR00000060,974813290428,Savings,INR,Frozen,2023-10-05,27440.39,3.02,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.496428,,Enterprise System
ACC00007449,CUST00005677,BR00000061,BR00000061,501736678668,Savings,INR,Active,2012-02-10,359647.06,3.11,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.496428,,Enterprise System
ACC00007450,CUST00005253,BR00000064,BR00000064,379068074790,Savings,INR,Active,2013-02-28,310862.42,3.01,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.496428,,Enterprise System
ACC00007451,CUST00005797,BR00000060,BR00000060,862996879145,Savings,INR,Active,2008-07-16,394013.39,4.16,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.497428,,Enterprise System
ACC00007452,CUST00005674,BR00000063,BR00000063,716730017348,Salary,INR,Closed,2016-06-17,267636.35,2.55,DHANBAD,JHARKHAND,2026-08-03 12:14:11.497428,,Enterprise System
ACC00007453,CUST00005688,BR00000075,BR00000075,120449359256,Salary,INR,Active,2020-05-11,129994.23,2.72,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.497428,,Enterprise System
ACC00007454,CUST00005630,BR00000057,BR00000057,160837285574,Salary,INR,Active,2026-01-04,154728.84,3.93,JAJAPUR,ODISHA,2026-08-03 12:14:11.497428,,Enterprise System
ACC00007455,CUST00005741,BR00000066,BR00000075,199222155215,Salary,INR,Active,2022-03-14,95020.44,3.99,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.498428,,Enterprise System
ACC00007456,CUST00005627,BR00000075,BR00000070,168469941162,Fixed Deposit,INR,Active,2015-02-14,2679121.25,6.85,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.498428,,Enterprise System
ACC00007457,CUST00005130,BR00000070,BR00000070,768360392665,Savings,INR,Active,2014-09-14,123827.68,4.32,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.498428,,Enterprise System
ACC00007458,CUST00005011,BR00000054,BR00000054,623906556245,Current,INR,Active,2018-01-21,628649.65,0.0,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.498428,,Enterprise System
ACC00007459,CUST00005525,BR00000067,BR00000067,714918124570,NRE,EUR,Active,2022-03-24,7057224.34,5.79,JEHANABAD,BIHAR,2026-08-03 12:14:11.498428,,Enterprise System
ACC00007460,CUST00005366,BR00000064,BR00000064,916904925726,Salary,INR,Closed,2017-11-15,41034.53,3.16,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.500022,,Enterprise System
ACC00007461,CUST00005030,BR00000073,BR00000073,586713196802,NRO,USD,Active,2009-04-02,1762995.43,4.63,MANDYA,KARNATAKA,2026-08-03 12:14:11.500022,,Enterprise System
ACC00007462,CUST00005400,BR00000052,BR00000052,665862081911,Recurring Deposit,INR,Active,2015-04-22,235970.19,6.09,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.500022,,Enterprise System
ACC00007463,CUST00005419,BR00000065,BR00000065,354322183946,Savings,INR,Active,2010-05-27,98207.28,3.33,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.500022,,Enterprise System
ACC00007464,CUST00005726,BR00000055,BR00000055,186624979537,Recurring Deposit,INR,Active,2008-05-22,188475.38,5.21,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.500022,,Enterprise System
ACC00007465,CUST00005273,BR00000051,BR00000051,466101570675,Savings,INR,Active,2024-09-14,223710.52,3.6,HYDERABAD,TELANGANA,2026-08-03 12:14:11.500947,,Enterprise System
ACC00007466,CUST00005427,BR00000060,BR00000060,729585706712,Current,INR,Active,2008-09-15,1157130.74,0.0,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.501226,,Enterprise System
ACC00007467,CUST00005539,BR00000058,BR00000058,525652540065,Savings,INR,Active,2012-06-11,272596.63,4.25,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.501226,,Enterprise System
ACC00007468,CUST00005497,BR00000070,BR00000070,186495519699,NRE,AED,Active,2012-08-18,2407188.01,6.68,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.501226,,Enterprise System
ACC00007469,CUST00005259,BR00000064,BR00000064,559078256973,Salary,INR,Active,2009-11-24,130776.26,3.18,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.501226,,Enterprise System
ACC00007470,CUST00005363,BR00000053,BR00000053,662178538664,Savings,INR,Closed,2011-02-11,142198.06,4.24,TENKASI,TAMIL NADU,2026-08-03 12:14:11.502259,,Enterprise System
ACC00007471,CUST00005311,BR00000073,BR00000073,875256877492,Salary,INR,Active,2019-09-15,15413.82,3.37,MANDYA,KARNATAKA,2026-08-03 12:14:11.502259,,Enterprise System
ACC00007472,CUST00005005,BR00000054,BR00000054,223141321588,Savings,INR,Active,2018-01-18,273170.26,4.28,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.502259,,Enterprise System
ACC00007473,CUST00005904,BR00000067,BR00000067,101917733561,NRE,INR,Active,2024-10-06,3193811.73,6.47,JEHANABAD,BIHAR,2026-08-03 12:14:11.502259,,Enterprise System
ACC00007474,CUST00005794,BR00000074,BR00000074,985088769412,Savings,INR,Active,2024-09-18,216600.09,4.05,KODAGU,KARNATAKA,2026-08-03 12:14:11.502259,,Enterprise System
ACC00007475,CUST00005995,BR00000066,BR00000066,260276255612,Savings,INR,Active,2006-12-30,317979.45,2.58,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.503259,,Enterprise System
ACC00007476,CUST00005979,BR00000057,BR00000053,954192922109,Salary,INR,Active,2019-05-07,268297.18,3.64,TENKASI,TAMIL NADU,2026-08-03 12:14:11.503259,,Enterprise System
ACC00007477,CUST00005188,BR00000061,BR00000061,474656992816,Savings,INR,Active,2014-06-19,305037.33,3.19,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.503259,,Enterprise System
ACC00007478,CUST00005436,BR00000070,BR00000070,148741646599,Recurring Deposit,INR,Active,2019-11-27,643537.43,5.37,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.503259,,Enterprise System
ACC00007479,CUST00005810,BR00000069,BR00000069,216154365871,Savings,INR,Active,2024-04-11,371433.51,3.69,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.504259,,Enterprise System
ACC00007480,CUST00005038,BR00000066,BR00000066,362716012577,Salary,INR,Active,2011-01-26,101956.49,3.66,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.504259,,Enterprise System
ACC00007481,CUST00005505,BR00000072,BR00000072,087004646896,Savings,INR,Dormant,2010-01-15,278808.87,3.62,SITAMARHI,BIHAR,2026-08-03 12:14:11.504259,,Enterprise System
ACC00007482,CUST00005658,BR00000060,BR00000060,752358635171,Salary,INR,Active,2022-03-17,53660.27,3.72,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.504259,,Enterprise System
ACC00007483,CUST00005983,BR00000073,BR00000073,550383264870,Fixed Deposit,INR,Dormant,2013-11-03,2357765.41,6.72,MANDYA,KARNATAKA,2026-08-03 12:14:11.504259,,Enterprise System
ACC00007484,CUST00005767,BR00000058,BR00000058,062715810009,Current,INR,Active,2025-11-21,2037047.37,0.0,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.505259,,Enterprise System
ACC00007485,CUST00005981,BR00000053,BR00000053,208279422893,Savings,INR,Active,2026-01-20,302966.81,3.3,TENKASI,TAMIL NADU,2026-08-03 12:14:11.505259,,Enterprise System
ACC00007486,CUST00005194,BR00000051,BR00000051,241206408401,Salary,INR,Active,2020-02-06,179741.19,2.62,HYDERABAD,TELANGANA,2026-08-03 12:14:11.505259,,Enterprise System
ACC00007487,CUST00005937,BR00000061,BR00000061,247700972430,Savings,INR,Active,2015-08-19,416146.73,3.33,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.505259,,Enterprise System
ACC00007488,CUST00005802,BR00000060,BR00000060,978442758930,Fixed Deposit,INR,Active,2026-03-24,702504.84,6.22,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.506259,,Enterprise System
ACC00007489,CUST00005519,BR00000053,BR00000053,071363147132,Salary,INR,Active,2014-08-13,200292.75,3.69,TENKASI,TAMIL NADU,2026-08-03 12:14:11.506259,,Enterprise System
ACC00007490,CUST00005037,BR00000071,BR00000071,744928508271,Savings,INR,Active,2011-05-26,56563.06,4.34,CHURU,RAJASTHAN,2026-08-03 12:14:11.506259,,Enterprise System
ACC00007491,CUST00005386,BR00000069,BR00000069,401086548504,Savings,INR,Active,2010-01-04,182877.6,3.75,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.506259,,Enterprise System
ACC00007492,CUST00005423,BR00000067,BR00000067,668328212489,Savings,INR,Active,2009-07-15,262651.26,3.5,JEHANABAD,BIHAR,2026-08-03 12:14:11.506259,,Enterprise System
ACC00007493,CUST00005464,BR00000060,BR00000060,936700156592,Salary,INR,Active,2012-01-20,116418.3,3.48,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.507259,,Enterprise System
ACC00007494,CUST00005342,BR00000056,BR00000056,311073649439,Salary,INR,Frozen,2014-08-20,93746.99,2.72,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.507259,,Enterprise System
ACC00007495,CUST00005733,BR00000053,BR00000053,080892777944,Current,INR,Active,2025-09-03,2988179.51,0.0,TENKASI,TAMIL NADU,2026-08-03 12:14:11.507259,,Enterprise System
ACC00007496,CUST00005218,BR00000073,BR00000073,669273582945,Savings,INR,Active,2013-11-07,276302.46,3.31,MANDYA,KARNATAKA,2026-08-03 12:14:11.507259,,Enterprise System
ACC00007497,CUST00005327,BR00000071,BR00000071,401923117159,Savings,INR,Active,2022-11-18,259462.03,3.37,CHURU,RAJASTHAN,2026-08-03 12:14:11.507259,,Enterprise System
ACC00007498,CUST00005849,BR00000058,BR00000058,717812993188,Current,INR,Active,2018-10-01,1356758.1,0.0,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007499,CUST00005752,BR00000067,BR00000067,888123665698,Savings,INR,Active,2023-05-21,312045.59,4.04,JEHANABAD,BIHAR,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007500,CUST00005913,BR00000060,BR00000060,458173089432,Salary,INR,Active,2026-01-15,92291.29,3.69,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007501,CUST00005387,BR00000067,BR00000067,116989462073,Fixed Deposit,INR,Active,2012-09-09,4303940.33,6.75,JEHANABAD,BIHAR,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007502,CUST00005665,BR00000075,BR00000075,094467759681,Salary,INR,Active,2013-03-21,210381.22,3.27,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007503,CUST00005515,BR00000075,BR00000075,695596859127,Savings,INR,Active,2014-09-15,203446.8,3.09,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007504,CUST00005062,BR00000073,BR00000073,709627924406,Current,INR,Active,2012-05-03,310053.71,0.0,MANDYA,KARNATAKA,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007505,CUST00005145,BR00000054,BR00000054,197985831895,Savings,INR,Active,2009-10-30,66486.93,3.56,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.508259,,Enterprise System
ACC00007506,CUST00005087,BR00000069,BR00000069,968635686630,Savings,INR,Dormant,2020-04-26,340387.49,3.76,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.509767,,Enterprise System
ACC00007507,CUST00005100,BR00000074,BR00000074,368611560266,Fixed Deposit,INR,Active,2016-09-11,1962933.3,5.8,KODAGU,KARNATAKA,2026-08-03 12:14:11.509878,,Enterprise System
ACC00007508,CUST00005812,BR00000066,BR00000066,469613580879,NRO,EUR,Active,2009-04-18,2548994.93,4.94,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.509878,,Enterprise System
ACC00007509,CUST00005151,BR00000057,BR00000057,192007839302,Savings,INR,Active,2008-10-04,314504.79,3.73,JAJAPUR,ODISHA,2026-08-03 12:14:11.509878,,Enterprise System
ACC00007510,CUST00005023,BR00000063,BR00000063,165841371667,Savings,INR,Active,2013-08-21,317355.62,4.4,DHANBAD,JHARKHAND,2026-08-03 12:14:11.509878,,Enterprise System
ACC00007511,CUST00005541,BR00000052,BR00000052,693388702345,Savings,INR,Dormant,2012-11-04,316014.83,4.27,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.510776,,Enterprise System
ACC00007512,CUST00005607,BR00000051,BR00000051,591199795993,Fixed Deposit,INR,Active,2016-10-20,782443.31,7.17,HYDERABAD,TELANGANA,2026-08-03 12:14:11.510776,,Enterprise System
ACC00007513,CUST00005161,BR00000063,BR00000057,646398765804,NRE,EUR,Active,2013-04-30,2758945.83,6.56,JAJAPUR,ODISHA,2026-08-03 12:14:11.510776,,Enterprise System
ACC00007514,CUST00005821,BR00000055,BR00000055,184868721236,Savings,INR,Active,2020-11-10,198006.47,2.85,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.511777,,Enterprise System
ACC00007515,CUST00005309,BR00000064,BR00000064,188583417995,Savings,INR,Active,2022-11-01,472238.47,3.36,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.511777,,Enterprise System
ACC00007516,CUST00005459,BR00000067,BR00000067,084996725710,Savings,INR,Active,2018-12-25,107449.42,3.43,JEHANABAD,BIHAR,2026-08-03 12:14:11.511777,,Enterprise System
ACC00007517,CUST00005723,BR00000066,BR00000066,598507972025,Savings,INR,Closed,2022-12-17,190236.88,3.15,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.511777,,Enterprise System
ACC00007518,CUST00005384,BR00000073,BR00000073,405708036562,Salary,INR,Active,2007-03-30,79762.85,2.82,MANDYA,KARNATAKA,2026-08-03 12:14:11.511777,,Enterprise System
ACC00007519,CUST00005158,BR00000058,BR00000058,987645802603,Savings,INR,Active,2023-06-21,93308.74,3.25,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.512776,,Enterprise System
ACC00007520,CUST00005853,BR00000069,BR00000069,935313337551,Savings,INR,Active,2007-11-07,359638.12,2.63,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.512776,,Enterprise System
ACC00007521,CUST00005954,BR00000053,BR00000053,961894064586,Savings,INR,Active,2011-12-25,105122.77,4.34,TENKASI,TAMIL NADU,2026-08-03 12:14:11.512776,,Enterprise System
ACC00007522,CUST00005426,BR00000074,BR00000074,601660085509,Fixed Deposit,INR,Active,2011-09-29,1992956.32,6.09,KODAGU,KARNATAKA,2026-08-03 12:14:11.512776,,Enterprise System
ACC00007523,CUST00005670,BR00000066,BR00000066,976562061729,Savings,INR,Active,2010-12-20,1488.37,2.89,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.512776,,Enterprise System
ACC00007524,CUST00005292,BR00000054,BR00000054,163752566270,Savings,INR,Active,2011-07-03,220851.81,3.48,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.513776,,Enterprise System
ACC00007525,CUST00005506,BR00000057,BR00000057,107765549811,Savings,INR,Active,2025-07-10,81233.03,4.22,JAJAPUR,ODISHA,2026-08-03 12:14:11.513776,,Enterprise System
ACC00007526,CUST00005840,BR00000055,BR00000055,126489942440,Current,INR,Active,2009-05-08,1589168.17,0.0,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.513776,,Enterprise System
ACC00007527,CUST00005411,BR00000054,BR00000054,632036862537,Savings,INR,Closed,2024-03-18,497554.27,3.03,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.513776,,Enterprise System
ACC00007528,CUST00005406,BR00000072,BR00000072,831959434518,Salary,INR,Active,2013-04-01,190329.05,3.82,SITAMARHI,BIHAR,2026-08-03 12:14:11.513776,,Enterprise System
ACC00007529,CUST00005771,BR00000051,BR00000051,374839680275,Savings,INR,Active,2010-06-25,472914.25,3.88,HYDERABAD,TELANGANA,2026-08-03 12:14:11.514776,,Enterprise System
ACC00007530,CUST00005150,BR00000074,BR00000074,152568724938,Savings,INR,Active,2019-12-09,46011.36,3.24,KODAGU,KARNATAKA,2026-08-03 12:14:11.514776,,Enterprise System
ACC00007531,CUST00005985,BR00000074,BR00000074,148339003306,Fixed Deposit,INR,Active,2010-10-10,3747192.82,6.89,KODAGU,KARNATAKA,2026-08-03 12:14:11.514776,,Enterprise System
ACC00007532,CUST00005664,BR00000063,BR00000063,752495840505,Salary,INR,Active,2024-08-19,243236.93,3.8,DHANBAD,JHARKHAND,2026-08-03 12:14:11.514776,,Enterprise System
ACC00007533,CUST00005783,BR00000057,BR00000057,592579191662,Savings,INR,Active,2011-11-11,85874.41,3.52,JAJAPUR,ODISHA,2026-08-03 12:14:11.514776,,Enterprise System
ACC00007534,CUST00005775,BR00000069,BR00000069,133201090450,Salary,INR,Active,2019-06-21,250051.45,3.35,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.515776,,Enterprise System
ACC00007535,CUST00005901,BR00000064,BR00000052,322658829891,NRO,EUR,Active,2020-07-28,1500594.83,5.15,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.515776,,Enterprise System
ACC00007536,CUST00005811,BR00000056,BR00000056,768569506505,Savings,INR,Frozen,2014-07-16,261441.85,3.17,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.515776,,Enterprise System
ACC00007537,CUST00005543,BR00000056,BR00000056,821879448303,Savings,INR,Active,2016-03-10,421213.74,4.5,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.516777,,Enterprise System
ACC00007538,CUST00005456,BR00000072,BR00000072,842291939995,Current,INR,Active,2024-10-03,162259.04,0.0,SITAMARHI,BIHAR,2026-08-03 12:14:11.516777,,Enterprise System
ACC00007539,CUST00005101,BR00000072,BR00000053,022650303973,Savings,INR,Dormant,2022-02-13,118240.32,3.39,TENKASI,TAMIL NADU,2026-08-03 12:14:11.516777,,Enterprise System
ACC00007540,CUST00006000,BR00000057,BR00000057,296979631297,NRE,AED,Active,2017-09-14,2528664.43,6.8,JAJAPUR,ODISHA,2026-08-03 12:14:11.516777,,Enterprise System
ACC00007541,CUST00005317,BR00000054,BR00000054,266791151405,Salary,INR,Active,2014-05-01,158617.05,3.9,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.517776,,Enterprise System
ACC00007542,CUST00005073,BR00000067,BR00000067,341012900578,Salary,INR,Active,2008-09-24,196068.32,3.78,JEHANABAD,BIHAR,2026-08-03 12:14:11.517776,,Enterprise System
ACC00007543,CUST00005609,BR00000063,BR00000063,588223814629,Savings,INR,Active,2026-01-22,244805.01,3.45,DHANBAD,JHARKHAND,2026-08-03 12:14:11.517776,,Enterprise System
ACC00007544,CUST00005632,BR00000072,BR00000072,241265258244,Current,INR,Active,2015-07-24,2287569.5,0.0,SITAMARHI,BIHAR,2026-08-03 12:14:11.517776,,Enterprise System
ACC00007545,CUST00005734,BR00000051,BR00000051,083743466907,Fixed Deposit,INR,Active,2013-01-06,3219942.57,5.71,HYDERABAD,TELANGANA,2026-08-03 12:14:11.517776,,Enterprise System
ACC00007546,CUST00005316,BR00000055,BR00000055,153702713146,Current,INR,Dormant,2011-06-20,1587898.62,0.0,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.518776,,Enterprise System
ACC00007547,CUST00005568,BR00000062,BR00000062,087459790596,Current,INR,Active,2009-12-27,2619721.95,0.0,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.518776,,Enterprise System
ACC00007548,CUST00005466,BR00000070,BR00000070,005260276972,Fixed Deposit,INR,Active,2015-07-10,833450.45,6.26,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.518776,,Enterprise System
ACC00007549,CUST00005878,BR00000058,BR00000058,588517072690,Current,INR,Dormant,2009-03-28,544667.94,0.0,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.518776,,Enterprise System
ACC00007550,CUST00005891,BR00000051,BR00000051,476606842632,Savings,INR,Active,2012-09-30,311196.67,3.96,HYDERABAD,TELANGANA,2026-08-03 12:14:11.518776,,Enterprise System
ACC00007551,CUST00005029,BR00000071,BR00000071,617079949555,Savings,INR,Active,2012-10-20,1371.09,3.6,CHURU,RAJASTHAN,2026-08-03 12:14:11.519776,,Enterprise System
ACC00007552,CUST00005285,BR00000070,BR00000070,290571888490,Salary,INR,Active,2021-07-10,12143.69,2.66,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.519776,,Enterprise System
ACC00007553,CUST00005372,BR00000057,BR00000068,577728727981,Savings,INR,Active,2013-10-27,293638.65,4.14,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.520287,,Enterprise System
ACC00007554,CUST00005997,BR00000073,BR00000073,884377078761,NRE,AED,Active,2007-02-04,1162242.81,6.42,MANDYA,KARNATAKA,2026-08-03 12:14:11.520287,,Enterprise System
ACC00007555,CUST00005628,BR00000059,BR00000059,862271861529,Current,INR,Active,2026-06-11,1132210.16,0.0,KODAGU,KARNATAKA,2026-08-03 12:14:11.520287,,Enterprise System
ACC00007556,CUST00005645,BR00000051,BR00000051,096025095060,Savings,INR,Active,2020-07-09,244384.13,3.86,HYDERABAD,TELANGANA,2026-08-03 12:14:11.520287,,Enterprise System
ACC00007557,CUST00005345,BR00000075,BR00000075,675510019503,Recurring Deposit,INR,Active,2011-03-04,291354.09,5.58,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.521297,,Enterprise System
ACC00007558,CUST00005069,BR00000058,BR00000058,146561746422,Savings,INR,Active,2008-03-01,438880.18,3.71,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.521297,,Enterprise System
ACC00007559,CUST00005394,BR00000057,BR00000057,162976846809,Savings,INR,Closed,2015-02-05,217402.38,4.47,JAJAPUR,ODISHA,2026-08-03 12:14:11.522301,,Enterprise System
ACC00007560,CUST00005650,BR00000074,BR00000074,824336735421,Current,INR,Active,2013-06-01,2532151.6,0.0,KODAGU,KARNATAKA,2026-08-03 12:14:11.522301,,Enterprise System
ACC00007561,CUST00005208,BR00000058,BR00000058,604772235239,Salary,INR,Active,2009-11-09,110874.11,2.78,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.522301,,Enterprise System
