card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00007745,ACC00007411,0646314337612219,Credit,Mastercard,2017-07-03,2022-07-02,50000.0,Active,KASHVI JHA,243,Generated,Yes,No,2026-08-03 12:14:11.724587,,Enterprise System
CD00007746,ACC00007413,5614723718776555,Debit,RuPay,2025-11-18,2030-11-17,0.0,Active,HARINAKSHI ANAND,677,Pending,Yes,Yes,2026-08-03 12:14:11.724587,,Enterprise System
CD00007747,ACC00007414,3107772547843081,Prepaid,Visa,2026-04-15,2031-04-14,25000.0,Active,MOHAMMED VASA,107,Generated,Yes,No,2026-08-03 12:14:11.724587,,Enterprise System
CD00007748,ACC00007415,2239200786650921,Charge,RuPay,2026-05-22,2031-05-21,200000.0,Active,MANYA KHATRI,720,Generated,Yes,No,2026-08-03 12:14:11.725587,,Enterprise System
CD00007749,ACC00007415,9784431364090147,Debit,Visa,2020-09-25,2025-09-24,0.0,Active,MANYA KHATRI,313,Generated,Yes,Yes,2026-08-03 12:14:11.725587,,Enterprise System
CD00007750,ACC00007417,8153081497445358,Debit,Mastercard,2012-04-06,2017-04-05,0.0,Active,FALGUNI TIWARI,771,Generated,Yes,Yes,2026-08-03 12:14:11.725587,,Enterprise System
CD00007751,ACC00007417,4852299454353609,Debit,RuPay,2025-06-22,2030-06-21,0.0,Active,FALGUNI TIWARI,609,Pending,Yes,No,2026-08-03 12:14:11.725587,,Enterprise System
CD00007752,ACC00007418,8986864502724790,Debit,Visa,2019-01-27,2024-01-26,0.0,Active,JACK BHATTACHARYYA,891,Generated,Yes,No,2026-08-03 12:14:11.726601,,Enterprise System
CD00007753,ACC00007419,4381451312130001,Credit,Visa,2015-01-16,2020-01-15,50000.0,Closed,JANAKI PALLA,212,Generated,Yes,Yes,2026-08-03 12:14:11.726601,,Enterprise System
CD00007754,ACC00007419,5662608983322482,Debit,Mastercard,2010-09-09,2015-09-08,0.0,Active,JANAKI PALLA,983,Generated,Yes,No,2026-08-03 12:14:11.726601,,Enterprise System
CD00007755,ACC00007420,6177261523473599,Debit,RuPay,2024-12-18,2029-12-17,0.0,Active,RAJATA MOHAN,736,Generated,No,No,2026-08-03 12:14:11.727586,,Enterprise System
CD00007756,ACC00007420,3462158998932252,Debit,RuPay,2024-11-19,2029-11-18,0.0,Active,RAJATA MOHAN,891,Generated,Yes,No,2026-08-03 12:14:11.727586,,Enterprise System
CD00007757,ACC00007421,3737842288929847,Prepaid,Visa,2012-03-17,2017-03-16,10000.0,Closed,WILLIAM CHOUDHRY,850,Generated,Yes,No,2026-08-03 12:14:11.727586,,Enterprise System
CD00007758,ACC00007421,8397177758608784,Debit,Mastercard,2022-06-26,2027-06-25,0.0,Active,WILLIAM CHOUDHRY,386,Generated,Yes,No,2026-08-03 12:14:11.728588,,Enterprise System
CD00007759,ACC00007423,1443348477976847,Debit,Visa,2021-09-03,2026-09-02,0.0,Active,BHAVIKA BAHRI,407,Generated,Yes,No,2026-08-03 12:14:11.728588,,Enterprise System
CD00007760,ACC00007423,1605636667048031,Prepaid,RuPay,2024-03-17,2029-03-16,50000.0,Active,BHAVIKA BAHRI,547,Generated,Yes,No,2026-08-03 12:14:11.728588,,Enterprise System
CD00007761,ACC00007424,1037006851186270,Debit,RuPay,2025-11-23,2030-11-22,0.0,Active,GANGA SURESH,676,Generated,Yes,No,2026-08-03 12:14:11.728588,,Enterprise System
CD00007762,ACC00007425,5517142245138442,Debit,Mastercard,2026-02-09,2031-02-08,0.0,Active,FINN BANIK,402,Generated,Yes,No,2026-08-03 12:14:11.729587,,Enterprise System
CD00007763,ACC00007427,1568466743408925,Debit,RuPay,2024-12-11,2029-12-10,0.0,Active,DAYAMAI MERCHANT,323,Generated,Yes,Yes,2026-08-03 12:14:11.729587,,Enterprise System
CD00007764,ACC00007429,1419107639652771,Prepaid,Mastercard,2015-12-25,2020-12-23,25000.0,Active,MASON NAYAR,171,Generated,Yes,No,2026-08-03 12:14:11.730095,,Enterprise System
CD00007765,ACC00007430,4219064089360719,Credit,Visa,2025-12-26,2030-12-25,200000.0,Active,UNNI SACHDEV,890,Generated,Yes,No,2026-08-03 12:14:11.730095,,Enterprise System
CD00007766,ACC00007431,9256592820660393,Debit,RuPay,2024-12-14,2029-12-13,0.0,Active,WIDISHA TAILOR,589,Generated,Yes,No,2026-08-03 12:14:11.730095,,Enterprise System
CD00007767,ACC00007433,3643839092124140,Prepaid,RuPay,2023-12-05,2028-12-03,25000.0,Active,MITESH PRASAD,632,Pending,Yes,No,2026-08-03 12:14:11.731105,,Enterprise System
CD00007768,ACC00007433,3313881773786074,Debit,Mastercard,2024-04-01,2029-03-31,0.0,Active,MITESH PRASAD,188,Generated,Yes,No,2026-08-03 12:14:11.731105,,Enterprise System
CD00007769,ACC00007434,2225547123894109,Debit,Visa,2025-07-03,2030-07-02,0.0,Lost,OESHI BAJAJ,278,Generated,Yes,No,2026-08-03 12:14:11.731105,,Enterprise System
CD00007770,ACC00007435,8070942508960983,Debit,RuPay,2024-03-23,2029-03-22,0.0,Active,YATAN PANT,566,Generated,Yes,Yes,2026-08-03 12:14:11.732105,,Enterprise System
CD00007771,ACC00007435,1783172002853495,Debit,Mastercard,2025-04-05,2030-04-04,0.0,Active,YATAN PANT,210,Generated,Yes,No,2026-08-03 12:14:11.732105,,Enterprise System
CD00007772,ACC00007436,0115054481796785,Credit,RuPay,2023-09-28,2028-09-26,50000.0,Active,RUDRA BEN,705,Generated,Yes,No,2026-08-03 12:14:11.732105,,Enterprise System
CD00007773,ACC00007438,5840772566101660,Debit,RuPay,2016-10-27,2021-10-26,0.0,Closed,LOGAN BADAL,307,Pending,Yes,No,2026-08-03 12:14:11.733101,,Enterprise System
CD00007774,ACC00007438,6413862672945894,Credit,RuPay,2019-04-03,2024-04-01,500000.0,Active,LOGAN BADAL,877,Generated,No,No,2026-08-03 12:14:11.733101,,Enterprise System
CD00007775,ACC00007440,0506318240714602,Debit,Mastercard,2021-08-30,2026-08-29,0.0,Active,ORINDER PILLAY,989,Generated,Yes,No,2026-08-03 12:14:11.733101,,Enterprise System
CD00007776,ACC00007442,4271146490991993,Debit,Visa,2022-07-31,2027-07-30,0.0,Active,GAURANG UPADHYAY,876,Generated,Yes,Yes,2026-08-03 12:14:11.734100,,Enterprise System
CD00007777,ACC00007443,4949218154238173,Debit,RuPay,2021-07-14,2026-07-13,0.0,Active,RAJESHRI BAVA,631,Generated,Yes,Yes,2026-08-03 12:14:11.734100,,Enterprise System
CD00007778,ACC00007443,3889770959510559,Credit,Mastercard,2020-08-05,2025-08-04,200000.0,Active,RAJESHRI BAVA,340,Generated,Yes,No,2026-08-03 12:14:11.734100,,Enterprise System
CD00007779,ACC00007445,4966010967390240,Debit,RuPay,2010-11-02,2015-11-01,0.0,Active,PAHAL WARRIOR,654,Generated,Yes,No,2026-08-03 12:14:11.734100,,Enterprise System
CD00007780,ACC00007446,1514082501614032,Credit,Visa,2019-12-07,2024-12-05,200000.0,Active,DALBIR GANGULY,121,Generated,Yes,No,2026-08-03 12:14:11.735101,,Enterprise System
CD00007781,ACC00007448,2812777950757548,Credit,Mastercard,2024-01-24,2029-01-22,200000.0,Expired,KARAN CHADA,603,Generated,Yes,No,2026-08-03 12:14:11.735101,,Enterprise System
CD00007782,ACC00007449,3775245881188995,Prepaid,Mastercard,2022-06-10,2027-06-09,25000.0,Active,ZAYYAN AGRAWAL,568,Generated,No,No,2026-08-03 12:14:11.735101,,Enterprise System
CD00007783,ACC00007449,7134176179571689,Debit,Visa,2026-06-09,2031-06-08,0.0,Active,ZAYYAN AGRAWAL,140,Generated,Yes,No,2026-08-03 12:14:11.736101,,Enterprise System
CD00007784,ACC00007450,8019111263372459,Credit,Visa,2017-05-29,2022-05-28,100000.0,Active,FARIQ PATHAK,468,Generated,Yes,No,2026-08-03 12:14:11.736101,,Enterprise System
CD00007785,ACC00007451,8037403267758084,Debit,Mastercard,2009-02-12,2014-02-11,0.0,Blocked,UCCHAL BOSE,674,Generated,No,No,2026-08-03 12:14:11.736101,,Enterprise System
CD00007786,ACC00007452,4541261156471286,Debit,Visa,2025-02-26,2030-02-25,0.0,Active,QASIM MALHOTRA,265,Generated,Yes,No,2026-08-03 12:14:11.736101,,Enterprise System
CD00007787,ACC00007453,9393460924520680,Credit,Visa,2024-10-23,2029-10-22,200000.0,Active,WRIDESH KRISHNA,964,Generated,Yes,No,2026-08-03 12:14:11.737101,,Enterprise System
CD00007788,ACC00007454,8670107960586033,Debit,RuPay,2026-05-17,2031-05-16,0.0,Active,VIDHI CHOUDHURY,909,Generated,Yes,No,2026-08-03 12:14:11.737101,,Enterprise System
CD00007789,ACC00007455,8379869319940978,Debit,Visa,2024-05-29,2029-05-28,0.0,Active,DAKSHA SACHDEVA,839,Generated,Yes,No,2026-08-03 12:14:11.737101,,Enterprise System
CD00007790,ACC00007457,0494809916671844,Prepaid,Visa,2014-11-26,2019-11-25,50000.0,Active,MANBIR ROUT,790,Generated,Yes,No,2026-08-03 12:14:11.738100,,Enterprise System
CD00007791,ACC00007458,3113490694405274,Credit,Visa,2019-08-07,2024-08-05,200000.0,Active,ABHA ANDRA,817,Generated,No,No,2026-08-03 12:14:11.738100,,Enterprise System
CD00007792,ACC00007458,4615860860347821,Credit,RuPay,2023-07-30,2028-07-28,100000.0,Closed,ABHA ANDRA,144,Generated,Yes,No,2026-08-03 12:14:11.738100,,Enterprise System
CD00007793,ACC00007459,4043377804093909,Debit,American Express,2024-05-18,2029-05-17,0.0,Active,ADITYA DASH,491,Generated,Yes,No,2026-08-03 12:14:11.738100,,Enterprise System
CD00007794,ACC00007460,1014459761587779,Credit,Visa,2021-07-17,2026-07-16,500000.0,Active,VYANJANA KEER,686,Generated,Yes,No,2026-08-03 12:14:11.738100,,Enterprise System
CD00007795,ACC00007460,7192485181661759,Credit,RuPay,2020-06-22,2025-06-21,200000.0,Active,VYANJANA KEER,118,Generated,Yes,No,2026-08-03 12:14:11.739605,,Enterprise System
CD00007796,ACC00007461,0369230826266347,Debit,RuPay,2015-02-08,2020-02-07,0.0,Closed,GOPAL LOKE,139,Generated,No,No,2026-08-03 12:14:11.739718,,Enterprise System
CD00007797,ACC00007461,0887496503405391,Debit,Visa,2021-10-22,2026-10-21,0.0,Active,GOPAL LOKE,901,Generated,Yes,No,2026-08-03 12:14:11.739718,,Enterprise System
CD00007798,ACC00007463,6924379240649643,Debit,RuPay,2018-06-22,2023-06-21,0.0,Active,TAMANNA DUGAR,334,Generated,Yes,No,2026-08-03 12:14:11.739718,,Enterprise System
CD00007799,ACC00007465,8834199261896593,Credit,Mastercard,2026-06-13,2031-06-12,200000.0,Active,ZAYYAN VARTY,240,Generated,Yes,No,2026-08-03 12:14:11.740612,,Enterprise System
CD00007800,ACC00007465,5428328408671629,Debit,American Express,2025-09-26,2030-09-25,0.0,Blocked,ZAYYAN VARTY,858,Generated,Yes,No,2026-08-03 12:14:11.740612,,Enterprise System
CD00007801,ACC00007466,8440028536123777,Debit,RuPay,2013-12-01,2018-11-30,0.0,Active,INAYA VORA,563,Generated,Yes,No,2026-08-03 12:14:11.740612,,Enterprise System
CD00007802,ACC00007466,4157521219923512,Debit,Visa,2013-10-04,2018-10-03,0.0,Active,INAYA VORA,825,Generated,Yes,Yes,2026-08-03 12:14:11.741612,,Enterprise System
CD00007803,ACC00007467,8942798120790786,Debit,Visa,2020-03-21,2025-03-20,0.0,Active,WRIDDHISH SETHI,717,Generated,Yes,No,2026-08-03 12:14:11.741612,,Enterprise System
CD00007804,ACC00007467,0232739965914994,Debit,Visa,2012-11-03,2017-11-02,0.0,Closed,WRIDDHISH SETHI,198,Generated,No,No,2026-08-03 12:14:11.741612,,Enterprise System
CD00007805,ACC00007468,6687112850714015,Prepaid,Mastercard,2021-02-14,2026-02-13,50000.0,Active,AVNI CHAUDHRY,696,Generated,Yes,No,2026-08-03 12:14:11.741612,,Enterprise System
CD00007806,ACC00007470,3615494038208869,Credit,RuPay,2015-02-10,2020-02-09,50000.0,Active,FITAN BALAKRISHNAN,239,Generated,Yes,Yes,2026-08-03 12:14:11.742617,,Enterprise System
CD00007807,ACC00007471,1125028415321941,Debit,Mastercard,2024-02-21,2029-02-19,0.0,Active,MEERA NADIG,845,Generated,Yes,No,2026-08-03 12:14:11.742617,,Enterprise System
CD00007808,ACC00007472,4464473251615594,Debit,Mastercard,2018-06-24,2023-06-23,0.0,Expired,CHAKRADEV KURIAN,892,Generated,Yes,Yes,2026-08-03 12:14:11.742617,,Enterprise System
CD00007809,ACC00007473,3866202686876608,Debit,Mastercard,2025-07-30,2030-07-29,0.0,Active,GAURIKA KAPADIA,404,Pending,Yes,No,2026-08-03 12:14:11.743616,,Enterprise System
CD00007810,ACC00007474,1836412823617806,Debit,Visa,2025-03-16,2030-03-15,0.0,Active,ABHIMANYU SULE,242,Generated,No,No,2026-08-03 12:14:11.743616,,Enterprise System
CD00007811,ACC00007474,7354468782736994,Debit,Visa,2026-02-26,2031-02-25,0.0,Active,ABHIMANYU SULE,982,Generated,Yes,Yes,2026-08-03 12:14:11.743616,,Enterprise System
CD00007812,ACC00007475,8125193650873516,Credit,Visa,2023-02-01,2028-01-31,1000000.0,Active,NAKSH WASON,244,Generated,Yes,No,2026-08-03 12:14:11.744617,,Enterprise System
CD00007813,ACC00007476,1132652103724036,Credit,Mastercard,2025-07-20,2030-07-19,50000.0,Active,SIYA SHANKER,205,Generated,Yes,No,2026-08-03 12:14:11.744617,,Enterprise System
CD00007814,ACC00007477,5754673657699492,Debit,Visa,2019-07-27,2024-07-25,0.0,Active,CHARLES KURIAN,972,Generated,Yes,No,2026-08-03 12:14:11.744617,,Enterprise System
CD00007815,ACC00007479,5416046541856846,Debit,American Express,2025-10-10,2030-10-09,0.0,Active,SAKSHAM SARIN,232,Generated,Yes,Yes,2026-08-03 12:14:11.744617,,Enterprise System
CD00007816,ACC00007479,3783897504316785,Debit,Visa,2025-11-04,2030-11-03,0.0,Active,SAKSHAM SARIN,903,Generated,Yes,No,2026-08-03 12:14:11.745617,,Enterprise System
CD00007817,ACC00007480,2561950622175303,Debit,Mastercard,2024-02-19,2029-02-17,0.0,Active,VRITTI SUBRAMANIAM,506,Generated,Yes,No,2026-08-03 12:14:11.745617,,Enterprise System
CD00007818,ACC00007481,5186437616396190,Debit,Visa,2016-03-04,2021-03-03,0.0,Active,JACOB BRAR,489,Pending,No,No,2026-08-03 12:14:11.745617,,Enterprise System
CD00007819,ACC00007482,2671351523047867,Debit,Mastercard,2022-09-21,2027-09-20,0.0,Blocked,RACHIT RATTA,420,Generated,Yes,No,2026-08-03 12:14:11.746617,,Enterprise System
CD00007820,ACC00007484,0348150841596751,Debit,RuPay,2026-05-27,2031-05-26,0.0,Active,YACHANA PARMER,591,Generated,Yes,No,2026-08-03 12:14:11.746617,,Enterprise System
CD00007821,ACC00007484,5444980835126943,Debit,RuPay,2025-11-23,2030-11-22,0.0,Blocked,YACHANA PARMER,991,Generated,Yes,Yes,2026-08-03 12:14:11.746617,,Enterprise System
CD00007822,ACC00007485,9043019622814990,Debit,Visa,2026-04-17,2031-04-16,0.0,Active,HITESH SESHADRI,740,Generated,Yes,No,2026-08-03 12:14:11.746617,,Enterprise System
CD00007823,ACC00007485,9811629543803834,Debit,Visa,2026-05-29,2031-05-28,0.0,Active,HITESH SESHADRI,170,Generated,Yes,No,2026-08-03 12:14:11.747617,,Enterprise System
CD00007824,ACC00007486,8744659525198320,Debit,Visa,2024-03-13,2029-03-12,0.0,Active,VINAYA RAVEL,384,Generated,Yes,No,2026-08-03 12:14:11.747617,,Enterprise System
CD00007825,ACC00007486,6866202694892668,Debit,Mastercard,2023-06-10,2028-06-08,0.0,Active,VINAYA RAVEL,876,Generated,Yes,No,2026-08-03 12:14:11.747617,,Enterprise System
CD00007826,ACC00007487,4962235921384547,Debit,RuPay,2023-06-28,2028-06-26,0.0,Active,MADHAV SOMAN,366,Generated,Yes,No,2026-08-03 12:14:11.747617,,Enterprise System
CD00007827,ACC00007489,9613148006626042,Debit,Mastercard,2020-04-29,2025-04-28,0.0,Active,SARA BOBAL,204,Generated,No,No,2026-08-03 12:14:11.748617,,Enterprise System
CD00007828,ACC00007489,9921049987311919,Credit,RuPay,2019-11-30,2024-11-28,500000.0,Active,SARA BOBAL,663,Generated,Yes,No,2026-08-03 12:14:11.748617,,Enterprise System
CD00007829,ACC00007490,8908042251871216,Debit,Mastercard,2020-07-27,2025-07-26,0.0,Active,WISHI PATLA,782,Generated,Yes,No,2026-08-03 12:14:11.748617,,Enterprise System
CD00007830,ACC00007491,5289041438698125,Debit,RuPay,2025-05-27,2030-05-26,0.0,Active,VRISHTI GADE,605,Generated,Yes,No,2026-08-03 12:14:11.749618,,Enterprise System
CD00007831,ACC00007491,9337830401834520,Debit,Mastercard,2021-12-09,2026-12-08,0.0,Active,VRISHTI GADE,491,Generated,Yes,Yes,2026-08-03 12:14:11.750123,,Enterprise System
CD00007832,ACC00007492,6436667719841626,Debit,Visa,2014-04-24,2019-04-23,0.0,Active,XITI SAXENA,162,Generated,Yes,No,2026-08-03 12:14:11.750123,,Enterprise System
CD00007833,ACC00007493,9360690670277544,Credit,RuPay,2017-08-07,2022-08-06,200000.0,Active,DIYA LALA,782,Generated,Yes,No,2026-08-03 12:14:11.750123,,Enterprise System
CD00007834,ACC00007494,9606626480313099,Debit,Mastercard,2021-12-10,2026-12-09,0.0,Active,JANAKI KALE,140,Generated,Yes,No,2026-08-03 12:14:11.751129,,Enterprise System
CD00007835,ACC00007495,5731087300573385,Credit,RuPay,2025-09-30,2030-09-29,200000.0,Closed,ANJALI RAJAGOPALAN,770,Generated,Yes,No,2026-08-03 12:14:11.751129,,Enterprise System
CD00007836,ACC00007495,7492737360168028,Debit,Visa,2025-09-07,2030-09-06,0.0,Lost,ANJALI RAJAGOPALAN,714,Generated,Yes,No,2026-08-03 12:14:11.751129,,Enterprise System
CD00007837,ACC00007496,4912550094181224,Debit,Visa,2024-05-24,2029-05-23,0.0,Active,NEEL BASAK,947,Generated,Yes,Yes,2026-08-03 12:14:11.751129,,Enterprise System
CD00007838,ACC00007496,3264568328794920,Debit,Mastercard,2025-08-17,2030-08-16,0.0,Active,NEEL BASAK,473,Generated,Yes,No,2026-08-03 12:14:11.752227,,Enterprise System
CD00007839,ACC00007497,7993770234309062,Debit,Visa,2025-09-28,2030-09-27,0.0,Active,MANYA BHAT,591,Generated,Yes,No,2026-08-03 12:14:11.752227,,Enterprise System
CD00007840,ACC00007497,0435641509965740,Debit,Visa,2023-01-20,2028-01-19,0.0,Active,MANYA BHAT,267,Generated,Yes,No,2026-08-03 12:14:11.752227,,Enterprise System
CD00007841,ACC00007498,8331108643557819,Debit,Mastercard,2024-11-16,2029-11-15,0.0,Active,BRIJESH RATTAN,124,Generated,Yes,No,2026-08-03 12:14:11.752227,,Enterprise System
CD00007842,ACC00007499,5736368030309296,Debit,Visa,2025-07-13,2030-07-12,0.0,Active,HIRAL MADAN,661,Generated,Yes,No,2026-08-03 12:14:11.753229,,Enterprise System
CD00007843,ACC00007499,8882164363535539,Debit,Visa,2026-04-04,2031-04-03,0.0,Active,HIRAL MADAN,587,Generated,Yes,No,2026-08-03 12:14:11.753229,,Enterprise System
CD00007844,ACC00007500,0099189090624782,Charge,American Express,2026-06-19,2031-06-18,200000.0,Active,OWEN BHARDWAJ,516,Generated,Yes,No,2026-08-03 12:14:11.753229,,Enterprise System
CD00007845,ACC00007502,6778561608643090,Prepaid,RuPay,2019-10-29,2024-10-27,50000.0,Active,ROBERT MITAL,598,Generated,Yes,No,2026-08-03 12:14:11.754226,,Enterprise System
CD00007846,ACC00007502,7014749359308441,Debit,Visa,2021-09-23,2026-09-22,0.0,Active,ROBERT MITAL,502,Generated,Yes,No,2026-08-03 12:14:11.754226,,Enterprise System
CD00007847,ACC00007503,4640037275665502,Debit,Visa,2024-10-11,2029-10-10,0.0,Active,AZAAN THAKER,433,Generated,Yes,No,2026-08-03 12:14:11.754226,,Enterprise System
CD00007848,ACC00007503,7830786565260125,Debit,Visa,2019-07-14,2024-07-12,0.0,Active,AZAAN THAKER,734,Generated,Yes,Yes,2026-08-03 12:14:11.754226,,Enterprise System
CD00007849,ACC00007504,3851513912083488,Debit,Visa,2016-02-01,2021-01-30,0.0,Blocked,GEORGE PALL,412,Pending,Yes,No,2026-08-03 12:14:11.755232,,Enterprise System
CD00007850,ACC00007505,9646482537460073,Debit,RuPay,2026-01-03,2031-01-02,0.0,Active,OMISHA KALITA,495,Generated,Yes,No,2026-08-03 12:14:11.755232,,Enterprise System
CD00007851,ACC00007506,7343240293539509,Credit,RuPay,2024-12-10,2029-12-09,50000.0,Active,BARKHA DAR,969,Generated,Yes,Yes,2026-08-03 12:14:11.755232,,Enterprise System
CD00007852,ACC00007508,7534039811498172,Debit,RuPay,2013-07-29,2018-07-28,0.0,Lost,BALVEER MALL,493,Generated,Yes,Yes,2026-08-03 12:14:11.756236,,Enterprise System
CD00007853,ACC00007509,0284323495790881,Debit,Visa,2016-04-13,2021-04-12,0.0,Active,SACHI SATHE,615,Pending,Yes,Yes,2026-08-03 12:14:11.756236,,Enterprise System
CD00007854,ACC00007510,9401759233272679,Credit,RuPay,2018-06-19,2023-06-18,100000.0,Active,ALKA MEMON,567,Generated,Yes,Yes,2026-08-03 12:14:11.756236,,Enterprise System
CD00007855,ACC00007511,0266058971754891,Debit,Mastercard,2016-12-04,2021-12-03,0.0,Active,VASATIKA BEDI,596,Generated,Yes,No,2026-08-03 12:14:11.756236,,Enterprise System
CD00007856,ACC00007511,2615536613303863,Debit,RuPay,2015-03-18,2020-03-16,0.0,Blocked,VASATIKA BEDI,233,Generated,Yes,No,2026-08-03 12:14:11.757226,,Enterprise System
CD00007857,ACC00007513,1476210219337902,Credit,Mastercard,2022-04-16,2027-04-15,500000.0,Active,FRADO APTE,742,Generated,Yes,No,2026-08-03 12:14:11.757226,,Enterprise System
CD00007858,ACC00007514,1977177324282329,Debit,RuPay,2025-11-15,2030-11-14,0.0,Active,SHIVANSH SINGHAL,723,Generated,Yes,No,2026-08-03 12:14:11.757226,,Enterprise System
CD00007859,ACC00007515,3557605604945322,Prepaid,RuPay,2026-02-09,2031-02-08,50000.0,Expired,ATHARV SUNDARAM,475,Generated,Yes,No,2026-08-03 12:14:11.758226,,Enterprise System
CD00007860,ACC00007515,1138188618132369,Charge,Visa,2023-08-11,2028-08-09,200000.0,Active,ATHARV SUNDARAM,856,Generated,Yes,No,2026-08-03 12:14:11.758226,,Enterprise System
CD00007861,ACC00007516,4643289951705907,Credit,Mastercard,2019-08-11,2024-08-09,50000.0,Stolen,ANAY ANAND,684,Generated,Yes,Yes,2026-08-03 12:14:11.758226,,Enterprise System
CD00007862,ACC00007516,9053271712138546,Debit,Mastercard,2022-12-12,2027-12-11,0.0,Active,ANAY ANAND,376,Generated,Yes,No,2026-08-03 12:14:11.758226,,Enterprise System
CD00007863,ACC00007517,1267044953884173,Credit,RuPay,2025-12-29,2030-12-28,500000.0,Blocked,SNEHA BISWAS,240,Generated,Yes,No,2026-08-03 12:14:11.758226,,Enterprise System
CD00007864,ACC00007518,1715431625928802,Debit,Mastercard,2012-09-20,2017-09-19,0.0,Active,BHAVANI CHAUDHRY,784,Generated,Yes,No,2026-08-03 12:14:11.758226,,Enterprise System
CD00007865,ACC00007518,4879879373653691,Prepaid,American Express,2016-10-29,2021-10-28,50000.0,Active,BHAVANI CHAUDHRY,313,Generated,Yes,No,2026-08-03 12:14:11.759841,,Enterprise System
CD00007866,ACC00007519,3487402912624045,Debit,RuPay,2026-06-06,2031-06-05,0.0,Active,TAMANNA CHAUDHRY,656,Generated,Yes,Yes,2026-08-03 12:14:11.759841,,Enterprise System
CD00007867,ACC00007519,2353022763044785,Credit,Mastercard,2024-07-09,2029-07-08,100000.0,Active,TAMANNA CHAUDHRY,768,Generated,Yes,No,2026-08-03 12:14:11.759841,,Enterprise System
CD00007868,ACC00007520,7814661428614653,Debit,RuPay,2024-07-23,2029-07-22,0.0,Active,UMANG PANDIT,479,Generated,No,No,2026-08-03 12:14:11.760871,,Enterprise System
CD00007869,ACC00007521,3725359112187170,Debit,Visa,2022-12-21,2027-12-20,0.0,Active,VICTOR CHAD,129,Pending,Yes,No,2026-08-03 12:14:11.760871,,Enterprise System
CD00007870,ACC00007523,2929254096077431,Prepaid,Visa,2011-02-10,2016-02-09,25000.0,Active,YASHICA SALVI,951,Generated,No,No,2026-08-03 12:14:11.760871,,Enterprise System
CD00007871,ACC00007524,6243301238360033,Prepaid,RuPay,2019-06-23,2024-06-21,10000.0,Active,EKANSH KHANNA,781,Generated,No,No,2026-08-03 12:14:11.760871,,Enterprise System
CD00007872,ACC00007525,5800414675146979,Credit,Visa,2026-06-14,2031-06-13,200000.0,Active,SIDDHARTH PAL,830,Generated,Yes,No,2026-08-03 12:14:11.761941,,Enterprise System
CD00007873,ACC00007525,8740568811923198,Prepaid,Visa,2025-12-08,2030-12-07,10000.0,Active,SIDDHARTH PAL,728,Generated,Yes,No,2026-08-03 12:14:11.761941,,Enterprise System
CD00007874,ACC00007526,2088975231939543,Credit,RuPay,2020-07-14,2025-07-13,100000.0,Active,VRITTI DUBEY,238,Generated,Yes,No,2026-08-03 12:14:11.761941,,Enterprise System
CD00007875,ACC00007527,8539826099708732,Debit,RuPay,2024-09-19,2029-09-18,0.0,Active,RUSHIL VENKATARAMAN,559,Generated,Yes,No,2026-08-03 12:14:11.761941,,Enterprise System
CD00007876,ACC00007527,8348121636314246,Debit,Mastercard,2025-01-14,2030-01-13,0.0,Active,RUSHIL VENKATARAMAN,983,Generated,Yes,No,2026-08-03 12:14:11.762946,,Enterprise System
CD00007877,ACC00007528,2217533043496253,Debit,Visa,2025-04-13,2030-04-12,0.0,Expired,VASANA CHAKRABORTY,330,Generated,Yes,No,2026-08-03 12:14:11.762946,,Enterprise System
CD00007878,ACC00007529,7473263066546070,Debit,RuPay,2022-08-27,2027-08-26,0.0,Active,NANDINI SAHOTA,456,Generated,Yes,No,2026-08-03 12:14:11.762946,,Enterprise System
CD00007879,ACC00007530,5029811298195244,Debit,Visa,2023-10-14,2028-10-12,0.0,Active,ARIN MALHOTRA,392,Generated,Yes,No,2026-08-03 12:14:11.763954,,Enterprise System
CD00007880,ACC00007530,2753534280443031,Debit,Mastercard,2022-06-14,2027-06-13,0.0,Active,ARIN MALHOTRA,422,Generated,Yes,No,2026-08-03 12:14:11.763954,,Enterprise System
CD00007881,ACC00007532,6875340486598058,Debit,Visa,2026-01-11,2031-01-10,0.0,Active,YOSHITA RANGANATHAN,482,Generated,Yes,Yes,2026-08-03 12:14:11.763954,,Enterprise System
CD00007882,ACC00007533,9903467850447174,Debit,Visa,2013-10-01,2018-09-30,0.0,Active,QADIM SAHNI,773,Generated,Yes,No,2026-08-03 12:14:11.763954,,Enterprise System
CD00007883,ACC00007534,6490242605345802,Debit,Mastercard,2024-09-05,2029-09-04,0.0,Active,DALBIR PAU,305,Generated,No,No,2026-08-03 12:14:11.764956,,Enterprise System
CD00007884,ACC00007535,7095845388089636,Debit,Visa,2021-04-22,2026-04-21,0.0,Active,FARAJ RAI,767,Generated,Yes,No,2026-08-03 12:14:11.764956,,Enterprise System
CD00007885,ACC00007535,8750844480365773,Debit,RuPay,2025-05-09,2030-05-08,0.0,Active,FARAJ RAI,566,Generated,Yes,No,2026-08-03 12:14:11.764956,,Enterprise System
CD00007886,ACC00007537,2412356539123545,Credit,Mastercard,2021-09-28,2026-09-27,500000.0,Active,HARINAKSHI DARA,992,Generated,Yes,No,2026-08-03 12:14:11.765851,,Enterprise System
